time_ms,B102NO2,B302C2H5OH,B502VOC,B702CO,TdegC,RH
60182,743,627,550,258,24,35
60313,743,626,550,257,24,35
60444,743,627,550,257,24,35
60575,743,627,550,257,24,35
60706,742,627,551,257,24,35
60837,743,627,550,257,24,35
60964,743,627,551,258,24,35
61096,743,628,550,257,24,35
61226,743,627,551,258,24,35
61362,743,628,550,258,24,35
61493,744,628,550,256,24,35
61624,743,628,550,257,24,35
61755,742,628,551,257,24,35
61886,742,628,551,258,24,35
62013,743,627,551,258,24,35
62144,743,628,551,257,24,35
62275,743,627,551,258,24,35
62406,743,627,549,257,24,35
62541,743,627,551,257,24,35
62672,743,627,550,257,24,35
62803,743,627,550,257,24,35
62934,743,627,550,258,24,35
63061,743,627,550,258,24,35
63193,743,628,551,257,24,35
63323,742,628,551,257,24,35
63455,743,628,550,257,24,35
63586,743,627,551,258,24,35
63721,743,627,550,257,24,35
63852,743,627,550,257,24,35
63983,743,628,551,258,24,35
64110,743,628,550,257,24,35
64241,743,627,551,258,24,35
64372,742,628,550,257,24,35
64503,742,628,550,257,24,35
64634,743,627,551,257,24,35
64765,742,628,550,257,24,35
64900,743,627,550,257,24,35
65031,742,627,551,258,24,35
65159,743,628,550,257,24,35
65289,743,628,550,257,24,35
65421,743,628,550,257,24,35
65552,743,628,550,257,24,35
65683,743,627,550,257,24,35
65814,742,627,550,258,24,35
65945,743,627,550,257,24,35
66080,743,627,550,256,24,35
66207,743,628,550,257,24,35
66338,743,628,550,257,24,35
66469,743,627,551,257,24,35
66600,743,628,550,257,24,35
66731,743,627,551,257,24,35
66862,743,628,551,258,24,35
66993,743,628,550,257,24,35
67124,742,628,550,257,24,35
67256,743,628,551,257,24,35
67387,743,627,550,257,24,35
67518,743,628,550,257,24,35
67649,743,627,550,257,24,35
67780,743,628,550,256,24,35
67911,743,627,551,258,24,35
68042,743,628,551,257,24,35
68173,742,627,551,258,24,35
68304,743,628,550,258,24,35
68435,743,628,550,257,24,35
