time_ms,B102NO2,B302C2H5OH,B502VOC,B702CO,TdegC,RH
51270,902,370,809,356,26,33
51401,902,370,809,357,26,33
51532,902,370,809,357,26,33
51663,902,370,809,357,26,33
51790,902,370,809,357,26,33
51925,902,370,810,357,26,33
52056,902,370,809,357,26,33
52187,902,370,808,357,26,33
52318,902,370,809,357,26,33
52450,901,369,808,357,26,33
52581,902,370,808,356,26,33
52715,901,370,809,357,26,33
52838,901,370,809,357,26,33
52970,901,370,809,357,26,33
53105,902,370,809,357,26,33
53236,901,370,809,357,26,33
53367,901,370,809,357,26,33
53498,902,370,809,356,26,33
53629,902,370,810,356,26,33
53760,902,370,809,357,26,33
53887,902,370,809,357,26,33
54018,901,369,808,358,26,33
54149,902,369,809,356,26,33
54284,902,370,809,358,26,33
54415,902,370,809,357,26,33
54546,901,370,809,357,26,33
54677,902,370,809,357,26,33
54809,902,370,809,358,26,33
54936,902,370,809,358,26,33
55067,902,370,809,358,26,33
55198,902,370,809,357,26,33
55329,901,370,809,358,26,33
55464,902,370,809,357,26,33
55595,902,370,808,358,26,33
55726,902,369,810,358,26,33
55857,901,369,808,358,26,33
55988,902,370,809,358,26,33
56115,902,370,810,357,26,33
56246,902,370,810,357,26,33
56377,902,370,809,358,26,33
56508,901,370,809,358,26,33
56643,902,370,808,357,26,33
56775,902,370,809,358,26,33
56906,902,370,809,359,26,33
57037,902,370,809,359,26,33
57164,902,370,809,358,26,33
57295,902,370,810,358,26,33
57426,902,370,810,358,26,33
57557,901,370,808,359,26,33
57688,902,370,808,359,26,33
57823,902,370,809,359,26,33
57954,902,370,810,358,26,33
58085,902,370,810,359,26,33
58212,902,370,808,359,26,33
58343,902,370,809,359,26,33
58474,902,370,809,358,26,33
58606,902,370,809,358,26,33
58736,902,370,810,360,26,33
58868,902,370,810,358,26,33
59003,901,370,809,359,26,33
59134,901,370,808,359,26,33
59261,902,370,810,359,26,33
59392,902,369,808,359,26,33
59523,901,370,809,360,26,33
59654,901,370,809,359,26,33
59785,902,370,810,360,26,33
59916,902,370,810,359,26,33
60047,902,370,810,360,26,33
60182,902,370,809,360,26,33
60313,902,370,809,360,26,33
60440,902,370,809,360,26,33
60572,902,370,810,360,26,33
60703,902,370,809,360,26,33
60834,902,370,810,360,26,33
60965,902,370,810,360,26,33
61096,902,370,809,360,26,33
61227,901,370,809,360,26,33
61362,902,370,810,360,26,33
61489,902,370,809,360,26,33
61620,901,370,810,360,26,33
61751,902,370,809,361,26,33
61882,901,370,810,360,26,33
62013,902,370,810,361,26,33
62144,902,370,809,360,26,33
62275,902,370,810,360,26,33
62407,902,370,810,361,26,33
62538,902,370,810,361,26,33
62669,901,369,809,360,26,33
62800,901,370,809,361,26,33
62931,902,370,809,360,26,33
63062,901,370,810,361,26,33
63193,902,370,810,361,26,33
63324,902,370,810,360,26,33
63455,902,370,810,360,26,33
63586,901,370,810,360,26,33
63717,902,370,810,360,26,33
63848,902,370,809,360,26,33
63979,902,371,809,361,26,33
64110,902,370,810,361,26,33
64241,902,370,809,361,26,33
64372,902,369,810,361,26,33
64503,902,370,810,360,26,33
64635,902,370,810,361,26,33
64765,902,370,810,361,26,33
64897,902,370,810,361,26,33
65028,901,370,810,362,26,33
65159,902,370,809,361,26,33
65290,902,370,810,362,26,33
65421,902,370,809,361,26,33
65552,902,370,810,361,26,33
65683,902,370,810,362,26,33
65814,902,370,810,361,26,33
65945,901,370,809,361,26,33
66076,902,370,809,361,26,33
66207,902,370,809,362,26,33
66338,901,370,810,362,26,33
66469,902,370,810,362,26,33
66601,902,370,809,361,26,33
66732,902,370,810,361,26,33
66863,901,370,810,362,26,33
66994,902,370,809,362,26,33
67121,902,370,810,362,26,33
67256,902,370,809,362,26,33
67387,902,370,809,363,26,33
67518,901,370,809,363,26,33
67649,902,370,810,363,26,33
67780,902,370,810,362,26,33
67911,902,370,809,363,26,33
68042,902,370,809,363,26,33
68169,902,370,810,364,26,33
68300,902,370,810,364,26,33
68435,901,370,810,364,26,33
68567,902,370,810,364,26,33
68698,902,371,810,363,26,33
68829,902,370,810,364,26,33
68960,902,369,810,365,26,33
69091,902,370,809,364,26,33
69222,902,370,810,365,26,33
69349,902,371,810,365,26,33
69480,902,370,810,365,26,33
69615,902,371,810,365,26,33
69746,903,370,810,365,26,33
69877,902,370,810,365,26,33
70008,901,371,810,365,26,33
70139,902,371,810,367,26,33
70270,902,371,810,366,26,33
70397,902,370,810,367,26,33
70528,902,370,810,367,26,33
70660,902,370,810,367,26,33
70795,902,371,809,367,26,33
70926,902,370,810,367,26,33
71057,902,371,810,367,26,33
71188,902,371,810,368,26,33
71319,902,370,810,367,26,33
71450,902,371,810,368,26,33
71577,902,370,810,368,26,33
71708,903,370,809,367,26,33
71839,902,370,809,368,26,33
71974,902,370,810,368,26,33
72105,902,370,810,368,26,33
72236,902,371,810,368,26,33
72367,902,371,810,369,26,33
72498,902,371,810,369,26,33
72629,902,370,810,368,26,33
72757,902,371,810,368,26,33
72888,902,371,810,369,26,33
73019,902,371,810,368,26,33
73154,902,371,809,368,26,33
73285,902,371,810,369,26,33
73416,902,371,810,367,26,33
73547,902,371,810,369,26,33
73674,902,371,809,369,26,33
73805,902,371,810,368,26,33
73936,902,371,810,369,26,33
74067,902,370,810,368,26,33
74199,902,371,809,368,26,33
74334,902,371,810,369,26,33
74465,903,371,810,368,26,33
74596,903,371,810,370,26,33
74723,902,371,810,368,26,33
74854,903,371,810,369,26,33
74985,902,371,810,369,26,33
75116,903,371,810,369,26,33
75247,903,371,810,369,26,33
75378,902,371,809,369,26,33
75513,902,371,810,369,26,33
75644,903,371,811,369,26,33
75775,902,371,810,369,26,33
75902,902,371,810,370,26,33
76033,903,372,810,369,26,33
76164,902,371,810,369,26,33
76295,903,371,810,370,26,33
76426,902,371,810,371,26,33
76557,902,371,809,370,26,33
76693,902,371,810,371,26,33
76824,902,371,810,370,26,33
76951,902,372,810,371,26,33
77082,903,371,810,370,26,33
77213,902,371,810,370,26,33
77344,903,371,810,371,26,33
77475,902,372,810,370,26,33
77606,901,372,809,371,26,33
77737,902,371,810,371,26,33
77872,902,371,810,372,26,33
77999,902,372,810,372,26,33
78131,903,371,810,371,26,33
78261,903,371,809,371,26,33
78393,902,372,810,372,26,33
78524,902,372,810,372,26,33
78655,902,372,810,372,26,33
78786,903,371,810,372,26,33
78917,902,371,810,372,26,33
79048,902,371,810,373,26,33
79179,903,372,810,373,26,33
79310,903,371,809,372,26,33
79441,902,372,810,372,26,33
79573,902,371,809,371,26,33
79703,902,372,809,372,26,33
79834,903,372,810,371,26,33
79965,903,371,810,373,26,33
80096,902,371,809,373,26,33
80228,902,372,810,373,26,33
80358,902,371,810,373,26,33
80490,902,372,809,373,26,33
80621,903,372,810,374,26,33
80752,902,372,809,373,26,33
80883,903,371,809,374,26,33
81014,903,372,809,374,26,33
81145,903,371,810,374,26,33
81276,902,372,809,374,26,33
81407,902,372,810,374,26,33
81538,902,372,810,373,26,33
81669,902,372,810,375,26,33
81800,903,372,810,375,26,33
81931,902,372,810,375,26,33
82062,903,371,810,375,26,33
82193,903,372,809,375,26,33
82324,902,372,810,375,26,33
82451,902,372,810,375,26,33
82587,902,372,810,376,26,33
82718,903,372,810,375,26,33
82849,902,372,810,375,26,33
82980,902,372,810,376,26,33
83111,903,372,809,376,26,33
83242,903,372,810,376,26,33
83373,902,372,810,376,26,33
83504,903,372,810,376,26,33
83631,902,372,809,376,26,33
83766,903,372,810,376,26,33
83898,902,372,809,376,26,33
84028,903,373,810,377,26,33
84159,903,372,810,377,26,33
84290,903,372,809,377,26,33
84422,902,371,809,377,26,33
84552,902,373,810,377,26,33
84680,902,372,810,378,26,33
84811,902,372,810,378,26,33
84946,903,373,810,378,26,33
85077,902,373,810,378,26,33
85208,902,372,810,378,26,33
85339,903,372,809,377,26,33
85470,903,373,810,377,26,33
85601,902,372,810,378,26,33
85728,903,373,810,378,26,33
85859,903,373,810,378,26,33
85990,902,372,810,379,26,33
86125,902,373,810,378,26,33
86256,902,372,810,378,26,33
86387,903,373,809,378,26,33
86518,903,373,810,378,26,33
86650,902,373,810,378,26,33
86777,903,373,810,379,26,33
86908,903,373,810,379,26,33
87039,902,372,810,379,26,33
87170,902,372,809,378,26,33
87305,902,372,810,379,26,33
87436,902,373,809,379,26,33
87567,902,372,810,379,26,33
87698,902,373,809,379,26,33
87829,902,372,809,380,26,33
87956,903,372,810,379,26,33
88087,902,373,810,380,26,33
88218,903,373,810,380,26,33
88349,902,373,810,379,26,33
88484,903,373,809,380,26,33
88616,903,373,810,380,26,33
88747,903,372,809,380,26,33
88878,903,373,810,380,26,33
89005,902,374,810,381,26,33
89136,902,372,810,380,26,33
89267,903,373,810,381,26,33
89398,903,373,809,381,26,33
89529,902,373,809,381,26,33
89664,903,373,809,381,27,33
89795,902,372,809,382,27,33
89926,903,373,809,381,27,33
90053,903,373,810,382,27,33
90184,902,373,810,382,27,33
90315,903,373,810,381,27,33
90446,902,373,809,382,27,33
90578,902,373,810,382,27,33
90708,902,373,810,382,27,33
90844,902,374,810,382,26,33
90975,902,373,810,382,26,33
91106,902,373,810,382,26,33
91233,903,374,810,382,26,33
91364,903,374,810,382,26,33
91495,902,373,810,382,26,33
91626,902,373,809,382,26,33
91757,903,374,809,383,26,33
91888,902,373,810,384,26,33
92023,903,374,810,383,27,33
92154,903,374,809,384,27,33
92281,903,374,810,383,27,33
92412,903,373,810,383,27,33
92543,902,373,809,383,27,33
92674,903,373,809,384,27,33
92806,902,373,810,383,27,33
92937,902,373,810,385,27,33
93068,902,374,809,384,27,33
93203,903,373,810,383,26,33
93330,903,374,810,386,26,33
93461,902,374,809,384,26,33
93592,902,374,809,385,26,33
93723,902,374,810,386,26,33
93854,903,374,809,386,26,33
93985,903,374,810,386,26,33
94116,902,374,809,385,26,33
94247,903,374,809,386,26,33
94382,903,374,810,386,26,33
94509,903,374,809,387,26,33
94641,903,374,810,387,26,33
94772,902,374,809,387,26,33
94903,903,374,810,387,26,33
95034,902,374,810,387,26,33
95165,903,374,810,388,26,33
95296,903,375,810,387,26,33
95427,903,374,810,388,26,33
95558,902,374,809,388,26,33
95689,903,375,810,388,26,33
95820,903,374,810,388,26,33
95951,903,374,810,388,26,33
96082,902,375,809,389,26,33
96213,902,375,809,388,26,33
96344,903,374,810,388,26,33
96476,903,375,810,389,26,33
96607,902,375,810,389,26,33
96738,902,375,809,388,26,33
96869,902,374,810,389,26,33
97000,903,374,809,389,26,33
97131,903,375,810,389,26,33
97262,902,375,809,388,26,33
97393,902,375,809,389,26,33
97524,902,375,809,388,26,33
97655,902,374,810,387,26,33
97786,903,375,810,389,26,33
97917,903,374,810,388,26,33
98048,903,375,810,388,26,33
98179,902,374,810,388,26,33
98310,903,375,809,388,26,33
98441,902,374,810,388,26,33
98573,903,374,810,388,26,33
98704,903,374,809,388,26,33
98835,903,375,809,387,26,33
98962,902,375,810,388,26,33
99097,903,375,810,387,26,33
99228,903,375,809,388,26,33
99359,903,375,810,387,26,33
99490,903,375,810,388,26,33
99621,902,374,810,386,26,33
99752,902,375,809,387,26,33
99883,902,375,809,387,26,33
100010,903,374,809,387,26,33
100141,902,375,809,387,26,33
100277,902,375,809,387,26,33
100408,902,375,810,387,26,33
100539,902,375,810,387,26,33
100670,903,375,810,387,26,33
100801,902,375,809,386,26,33
100932,903,375,810,386,26,33
101063,902,375,809,386,26,33
101190,903,376,810,385,26,33
101321,903,375,809,385,26,33
101456,902,375,809,386,26,33
101587,902,374,810,385,26,33
101718,902,375,809,386,26,33
101849,902,375,810,384,26,33
101980,902,374,810,384,26,33
102111,903,375,809,384,26,33
102238,903,375,810,383,26,33
102369,903,375,810,385,26,33
102500,903,375,810,384,26,33
102635,902,374,809,384,26,33
102767,903,375,810,384,26,33
102898,903,375,810,384,26,33
103029,902,375,810,383,26,33
103160,903,375,809,383,26,33
103287,903,375,809,383,26,33
103418,903,375,809,383,26,33
103549,902,375,809,383,26,33
103680,902,375,809,383,26,33
103815,902,375,809,382,26,33
103946,902,375,809,383,26,33
104077,902,375,810,382,26,33
104208,903,375,809,382,26,33
104335,902,375,810,381,26,33
104467,902,375,809,382,26,33
104597,902,375,810,382,26,33
104729,903,375,810,382,26,33
104860,903,375,810,382,26,33
104995,903,375,810,382,26,33
105126,903,375,809,382,26,33
105257,902,375,810,382,26,33
105388,902,375,809,382,26,33
105515,902,375,809,382,26,33
105646,902,375,810,381,26,33
105777,902,375,808,381,26,33
105908,902,375,810,382,26,33
106039,902,374,809,380,26,33
106175,903,375,809,381,26,33
106306,903,375,810,382,26,33
106437,903,375,809,382,26,33
106564,902,375,809,381,26,33
106694,902,375,809,382,26,33
106826,902,375,809,382,26,33
106957,902,375,809,381,26,33
107088,903,375,809,381,26,33
107219,903,375,810,381,26,33
107354,902,375,810,381,26,33
107485,902,375,810,381,26,33
107612,902,374,810,381,26,33
107743,902,375,809,381,26,33
107874,902,375,809,381,26,33
108006,902,375,810,380,26,33
108136,902,375,809,379,26,33
108268,903,375,810,380,26,33
108398,903,375,809,380,26,33
108533,902,374,809,379,26,33
108664,902,375,809,380,26,33
108792,903,374,810,380,26,33
108923,903,375,809,380,26,33
109054,902,374,809,380,26,33
109185,902,375,809,380,26,33
109316,902,375,810,380,26,33
109447,903,375,809,378,26,33
109578,902,374,810,380,26,33
109713,902,375,809,379,26,33
109840,902,374,810,379,26,33
109971,903,375,809,379,26,33
110102,903,375,810,378,26,33
110234,902,375,809,378,26,33
110365,903,375,809,379,26,33
110496,902,375,809,378,26,33
110627,902,375,809,378,26,33
110758,902,375,809,378,26,33
110889,903,375,810,378,26,33
111020,902,375,809,377,26,33
111151,902,374,809,377,26,33
111282,901,375,809,379,26,33
111413,903,374,809,378,26,33
111544,902,375,809,378,26,33
111675,903,375,809,377,26,33
111806,903,374,810,377,26,33
111937,902,375,810,378,26,33
112068,902,375,810,378,26,33
112199,901,375,809,377,26,33
112331,903,375,809,377,26,33
112462,903,375,809,377,26,33
112593,902,374,809,377,26,33
112724,902,374,809,376,26,33
112855,902,374,809,377,26,33
112986,902,375,810,377,26,33
113117,903,374,809,377,26,33
113248,902,375,809,376,27,33
113379,902,374,810,377,27,33
113510,902,374,809,377,27,33
113641,902,375,809,376,27,33
113772,902,374,809,376,27,33
113903,902,375,809,376,27,33
114034,902,374,809,376,27,33
114165,902,374,809,377,27,33
114296,902,374,808,376,27,33
114428,902,374,809,376,27,33
114559,902,374,809,377,27,33
114690,902,375,808,376,27,33
114821,902,375,809,376,27,33
114952,901,375,810,376,27,33
115083,902,374,809,376,27,33
115214,902,375,809,376,27,33
115345,902,374,809,376,27,33
115472,902,375,809,376,27,33
115607,902,374,809,376,26,33
115738,902,374,809,375,26,33
115869,902,374,809,376,26,33
116000,902,375,810,375,26,33
116131,902,374,808,375,26,33
116262,902,374,809,375,26,33
116393,902,374,808,375,26,33
116520,901,374,809,375,26,33
116652,902,374,809,375,26,33
116787,902,374,809,376,26,33
116918,902,375,809,375,26,33
117049,901,374,810,375,26,33
117180,902,374,809,375,26,33
117311,902,374,809,375,26,33
117442,902,374,809,376,26,33
117569,902,375,809,375,26,33
117700,902,374,809,375,26,33
117831,902,374,809,375,26,33
117966,902,374,809,374,26,33
118097,902,374,809,375,26,33
118228,901,374,809,374,26,33
118359,902,374,809,374,26,33
118490,902,374,808,374,26,33
118617,902,374,810,374,26,33
118748,902,374,809,374,26,33
118880,902,373,810,374,26,33
119011,902,374,809,374,26,33
119146,902,374,810,374,26,33
119277,902,374,808,375,26,33
119408,902,374,809,373,26,33
119539,902,374,809,374,26,33
119670,902,373,809,374,26,33
119797,902,374,809,374,26,33
119928,902,374,810,374,26,33
120059,902,374,810,374,26,33
120190,902,374,809,374,26,33
120325,902,374,808,374,26,33
120456,902,374,809,374,26,33
120587,902,374,808,374,26,33
120718,902,374,809,374,26,33
120846,902,374,809,374,26,33
120977,902,374,809,374,26,33
121108,902,374,809,374,26,33
121239,902,374,809,373,26,33
121370,902,374,809,374,26,33
121505,902,374,809,374,26,33
121636,902,374,808,374,26,33
121767,902,373,809,373,26,33
121894,902,374,810,375,26,33
122025,902,373,809,374,26,33
122156,902,374,809,373,26,33
122287,902,373,808,374,26,33
122418,902,373,809,373,26,33
122549,902,374,809,374,26,33
122684,901,374,809,374,26,33
