time_ms,B102NO2,B302C2H5OH,B502VOC,B702CO,TdegC,RH
60968,513,215,546,363,28,31
61099,514,215,547,364,28,31
61235,514,215,547,364,28,31
61366,514,214,547,364,28,31
61497,514,214,546,363,28,31
61628,514,215,547,364,28,31
61759,513,215,546,363,28,31
61886,514,214,547,364,28,31
62017,513,215,546,364,28,31
62148,514,214,546,363,28,31
62279,514,214,546,364,28,31
62414,514,214,546,364,28,31
62545,514,215,546,364,28,31
62676,514,214,546,363,28,31
62807,514,214,547,364,28,31
62934,514,214,547,364,28,31
63065,514,215,547,364,28,31
63196,514,214,546,364,28,31
63327,514,214,546,364,28,31
63458,514,214,547,363,28,31
63594,514,214,546,363,27,30
63725,514,214,547,364,27,30
63856,514,214,546,363,27,30
63987,514,214,546,364,27,30
64114,514,215,546,364,27,30
64245,514,214,546,364,27,30
64376,514,214,546,363,27,30
64507,514,214,546,364,27,30
64638,513,214,546,364,27,30
64773,514,214,546,363,28,31
64904,514,214,546,364,28,31
65035,514,214,546,364,28,31
65162,514,214,546,364,28,31
65294,514,214,546,363,28,31
65424,514,214,547,364,28,31
65556,514,214,546,363,28,31
65687,514,214,546,363,28,31
65818,514,214,546,363,28,31
65953,514,214,546,364,27,30
66084,514,214,545,364,27,30
66215,514,214,546,364,27,30
66342,514,214,546,365,27,30
66473,514,214,545,364,27,30
66604,514,213,546,364,27,30
66735,514,214,546,363,27,30
66866,514,214,546,365,27,30
66997,514,214,546,363,27,30
67133,514,214,546,364,28,31
67264,514,214,546,363,28,31
67395,513,214,546,364,28,31
67522,514,214,546,363,28,31
67653,514,214,546,363,28,31
67784,514,214,546,364,28,31
67915,514,214,546,364,28,31
68046,513,214,546,364,28,31
68177,513,214,545,364,28,31
68312,514,214,546,363,28,31
68443,513,214,545,363,28,31
68574,514,214,545,362,28,31
68701,514,213,546,363,28,31
68832,514,214,545,363,28,31
68963,513,214,546,363,28,31
69095,512,214,546,362,28,31
69225,513,214,546,363,28,31
69356,514,214,546,363,28,31
69492,513,214,546,363,28,31
69623,514,214,546,363,28,31
69750,514,213,546,363,28,31
69881,513,213,546,362,28,31
70012,514,213,545,362,28,31
70143,514,213,545,362,28,31
70274,513,213,545,362,28,31
70405,514,213,546,363,28,31
70536,513,213,546,363,28,31
70671,513,214,545,363,28,31
70802,514,214,545,362,28,31
70929,513,213,545,363,28,31
71060,514,214,545,362,28,31
71191,513,213,545,362,28,31
71323,514,213,545,362,28,31
71453,513,213,545,363,28,31
71585,512,213,545,363,28,31
71715,513,213,545,363,28,31
71851,513,213,546,363,28,31
71978,513,213,545,363,28,31
72109,513,213,545,362,28,31
72240,513,214,544,363,28,31
72371,513,213,544,363,28,31
72502,513,213,545,363,28,31
72633,513,213,545,362,28,31
72764,513,213,545,363,28,31
72895,514,213,545,364,28,31
73031,514,213,545,364,28,31
73157,514,213,545,362,28,31
73289,513,213,545,364,28,31
73420,512,213,545,363,28,31
73551,513,213,545,362,28,31
73682,514,212,545,364,28,31
73813,513,213,546,364,28,31
73944,513,213,545,364,28,31
74075,513,213,545,363,28,31
74206,513,212,544,362,28,32
74337,512,213,545,363,28,32
74468,513,213,544,363,28,32
74599,513,213,544,363,28,32
74730,513,213,545,364,28,32
74861,513,212,545,364,28,32
74992,512,212,545,364,28,32
75123,513,213,545,363,28,32
75254,512,213,545,364,28,32
75386,512,212,545,364,28,31
75517,514,213,545,363,28,31
75648,513,213,545,364,28,31
75779,513,213,544,363,28,31
75910,513,213,545,363,28,31
76041,513,212,545,363,28,31
76172,512,213,545,364,28,31
76303,513,213,545,364,28,31
76434,512,213,544,363,28,31
76565,513,213,545,363,28,32
76696,513,213,544,363,28,32
76827,513,212,544,363,28,32
76958,513,212,545,363,28,32
77089,513,213,545,363,28,32
77221,513,213,544,363,28,32
77351,512,213,545,364,28,32
77482,513,213,545,363,28,32
77614,512,212,545,363,28,32
77745,513,213,544,363,28,32
77876,513,212,545,363,28,32
78007,513,212,545,363,28,32
78138,513,212,545,364,28,32
78269,513,213,544,364,28,32
78400,513,213,545,363,28,32
78531,513,212,544,364,28,32
