time_ms,B102NO2,B302C2H5OH,B502VOC,B702CO,TdegC,RH
37253,503,128,463,275,25,34
37384,503,128,463,275,25,34
37520,504,129,463,274,25,34
37651,504,129,463,274,25,34
37778,504,129,462,275,25,34
37909,503,129,462,275,25,34
38040,503,129,463,275,25,34
38171,503,129,463,275,25,34
38302,504,129,463,275,25,34
38433,503,129,463,275,25,34
38564,504,129,463,274,25,34
38699,503,129,462,275,25,34
38826,504,129,463,275,25,34
38957,504,130,462,275,25,34
39088,504,129,463,275,25,34
39219,504,129,463,275,25,34
39351,504,129,462,275,25,34
39482,504,129,462,276,25,34
39613,504,129,463,275,25,34
39744,504,129,462,275,25,34
39879,504,129,462,275,25,34
40006,504,129,462,275,25,34
40137,503,129,463,276,25,34
40268,503,129,462,275,25,34
40399,503,129,462,275,25,34
40530,503,129,462,275,25,34
40661,504,129,462,275,25,34
40792,503,129,462,275,25,34
40923,503,129,463,276,25,34
41058,504,129,462,276,25,34
41185,503,128,463,276,25,34
41316,503,129,463,276,25,34
41447,503,129,462,276,25,34
41579,503,129,463,276,25,34
41710,504,129,463,276,25,34
41841,504,128,463,277,25,34
41972,503,129,463,276,25,34
42103,503,128,462,276,25,34
42234,503,129,463,277,25,34
42365,503,129,463,276,25,34
42496,503,129,463,277,25,34
42627,503,129,462,277,25,34
42758,504,129,462,276,25,34
42889,503,129,463,276,25,34
43020,504,129,463,276,25,34
43151,503,129,463,277,25,34
43282,503,129,462,277,25,34
43414,503,129,463,277,25,34
43545,503,129,462,276,25,34
43676,503,129,463,276,25,34
43807,503,129,463,277,25,34
43938,503,129,462,276,25,34
44069,503,129,463,277,25,34
44200,503,129,462,276,25,34
44331,503,129,463,276,25,34
44462,503,128,462,277,25,34
44593,503,129,462,277,25,34
44724,503,129,463,277,25,34
44855,503,129,463,277,25,34
44986,503,129,463,277,25,34
45117,503,129,462,276,25,34
45248,503,129,463,276,25,34
45380,503,129,463,277,25,34
45511,503,129,463,277,25,34
45642,503,129,463,276,25,34
45773,503,129,463,276,25,34
45904,502,129,463,276,25,34
46035,503,129,462,276,25,34
46166,503,128,462,277,25,34
46297,503,129,462,277,25,34
46428,503,129,463,277,25,34
46559,503,129,463,276,25,34
46690,503,129,463,276,25,34
46821,503,129,462,277,25,34
46952,503,129,462,276,25,34
47083,503,129,462,276,25,34
47214,503,129,462,276,25,34
47346,503,129,462,277,25,34
47477,503,129,462,276,25,34
47608,503,129,462,276,25,34
47739,503,129,462,276,25,34
47870,503,129,462,277,25,34
47997,503,129,463,276,25,34
48132,503,129,462,276,25,34
48263,503,129,463,276,25,34
48394,503,129,463,276,25,34
48525,502,129,463,275,25,34
48656,503,128,462,277,25,34
48787,503,129,462,277,25,34
48918,503,129,462,276,25,34
49049,503,129,462,275,25,34
49176,502,128,463,276,25,34
49312,503,129,462,276,25,34
49443,503,129,462,276,25,34
49574,503,129,462,276,25,34
49705,503,129,463,276,25,34
49836,503,129,463,276,25,34
49967,502,128,463,276,25,34
50098,503,129,463,276,25,34
50229,503,129,462,276,25,34
50356,503,129,463,275,25,34
50491,503,128,462,277,25,34
50622,503,129,463,276,25,34
50753,503,129,462,276,25,34
50884,502,129,462,276,25,34
51015,502,129,463,276,25,34
51146,503,129,462,275,25,34
51277,503,128,462,275,25,34
51404,503,129,462,275,25,34
51536,503,129,462,275,25,34
51671,502,128,462,275,25,34
51802,503,129,462,276,25,34
51933,503,129,462,276,25,34
52064,503,129,463,276,25,34
52195,503,129,462,276,25,34
52326,503,129,462,275,25,34
52457,503,129,462,275,25,34
52584,503,128,462,275,25,34
52715,502,128,463,276,25,34
52850,503,128,462,276,25,34
52981,502,129,462,275,25,34
53112,503,129,462,276,25,34
53243,502,128,462,275,25,34
53375,503,129,462,276,25,34
53506,502,129,462,276,25,34
53637,503,129,462,275,25,34
53764,502,128,462,276,25,34
53895,503,129,463,276,25,34
54030,502,128,462,275,25,34
54161,503,129,462,275,25,34
54292,503,129,462,275,25,34
54423,502,129,462,276,25,34
54554,503,129,463,276,25,34
54685,502,129,463,275,25,34
54812,502,128,462,276,25,34
54943,503,129,462,275,25,34
55074,502,129,462,276,25,34
55210,502,129,462,276,25,34
55341,502,129,462,276,25,34
55472,503,129,461,276,25,34
55603,502,129,462,276,25,34
55734,502,129,462,275,25,34
55865,502,128,461,275,25,34
55992,502,128,463,275,25,34
56123,502,128,462,276,25,34
56254,502,128,462,276,25,34
56389,501,128,462,275,25,34
56520,502,128,462,275,25,34
56651,502,129,461,276,25,34
56782,502,128,462,276,25,34
56913,502,129,462,275,25,34
57044,502,128,461,276,25,34
57171,502,129,462,276,25,34
57302,502,129,462,276,25,34
57433,501,128,463,276,25,34
57569,502,128,462,275,25,34
57700,502,129,461,275,25,34
57831,501,128,462,276,25,34
57962,502,129,461,275,25,34
58093,502,128,461,276,25,34
58220,502,128,462,275,25,34
58351,502,129,461,276,25,34
58482,501,128,461,275,25,34
58613,502,129,461,276,25,34
58748,502,129,462,275,25,34
58879,501,128,462,276,25,34
59010,502,128,462,276,25,34
59141,502,128,462,275,25,34
59272,502,128,462,275,25,34
59400,501,128,462,276,25,34
59531,502,128,462,276,25,34
59662,501,128,462,275,25,34
59793,501,128,462,275,25,34
59928,502,128,462,275,25,34
60059,501,128,461,276,25,34
60190,501,128,462,275,25,34
60321,502,128,461,276,25,34
60452,502,128,462,276,25,34
60579,501,129,461,276,25,34
60710,502,129,462,276,25,34
60841,502,128,462,276,25,34
60972,501,128,461,275,25,34
61108,502,128,462,275,25,34
61239,501,128,462,275,25,34
61370,502,128,462,276,25,34
61501,501,128,462,275,25,34
61628,501,128,461,275,25,34
61759,502,127,462,276,25,34
61890,501,128,462,276,25,34
62021,501,128,462,276,25,34
62152,502,128,461,275,25,34
62287,501,129,462,276,25,34
62418,501,127,461,276,25,34
62549,502,128,462,275,25,34
62680,501,128,462,275,25,34
62807,502,128,461,276,25,34
62939,501,128,461,276,25,34
63069,500,128,462,276,25,34
63200,501,128,462,276,25,34
63332,501,128,461,275,25,34
63467,502,127,462,276,25,34
63598,501,128,462,275,25,34
63729,501,128,462,276,25,34
63856,502,129,461,276,25,34
63987,501,128,462,276,25,34
64118,502,128,462,275,25,34
64249,501,128,461,276,25,34
64380,501,129,461,276,25,34
64511,501,128,462,276,25,34
64646,501,128,462,275,25,34
64777,502,128,462,276,25,34
64908,501,127,461,276,25,34
65035,501,127,461,276,25,34
65166,501,128,461,276,25,34
65298,501,128,461,276,25,34
65429,501,128,460,276,25,34
65560,501,128,462,276,25,34
65691,501,128,461,276,25,34
65826,501,128,461,275,25,34
65957,501,128,462,276,25,34
66088,500,128,461,276,25,34
66215,501,128,461,276,25,34
66346,501,128,462,276,25,34
66477,501,128,462,275,25,34
66608,501,128,462,276,25,34
66739,501,128,461,276,25,34
66870,501,127,461,277,25,34
67005,501,128,461,276,25,34
67137,501,128,462,276,25,34
67264,501,128,461,276,25,34
67395,501,128,461,276,25,34
67526,501,128,461,276,25,34
67657,500,128,461,276,25,34
67788,501,128,461,276,25,34
67919,500,128,461,276,25,34
68050,501,127,461,275,25,34
68185,500,127,461,275,25,34
68316,501,128,461,276,25,34
68443,501,128,461,276,25,34
68574,501,128,461,276,25,34
68705,501,128,462,277,25,34
68836,500,128,461,276,25,34
68968,501,128,461,276,25,34
69098,501,128,462,276,25,34
69229,501,128,461,276,25,34
69365,501,128,461,276,25,34
69492,501,128,461,277,25,34
69623,501,128,461,276,25,34
69754,501,128,461,276,25,34
69885,501,127,461,276,25,34
70016,500,127,461,276,25,34
70147,501,128,461,276,25,34
70278,501,127,461,276,25,34
70409,500,128,461,277,25,34
70544,500,128,461,276,25,34
70671,500,128,461,275,25,34
70802,501,128,461,275,25,34
70934,500,127,462,277,25,34
71065,500,128,462,276,25,34
