time_ms,B102NO2,B302C2H5OH,B502VOC,B702CO,TdegC,RH,label,add_label,condition
89964,228,33,164,155,23,51,carrot,1,roomlecture
90191,228,32,164,155,23,51,carrot,1,roomlecture
90421,228,32,164,154,23,51,carrot,1,roomlecture
90658,227,32,164,156,23,51,carrot,1,roomlecture
90887,227,32,165,155,23,51,carrot,1,roomlecture
91117,228,33,164,155,23,51,carrot,1,roomlecture
91350,228,32,164,155,23,51,carrot,1,roomlecture
91579,228,33,164,154,23,51,carrot,1,roomlecture
91813,228,33,165,155,23,51,carrot,1,roomlecture
92042,227,32,165,155,23,51,carrot,1,roomlecture
92276,228,33,165,155,23,51,carrot,1,roomlecture
92505,228,32,165,155,23,51,carrot,1,roomlecture
92735,228,32,165,155,23,51,carrot,1,roomlecture
92974,228,32,165,156,23,51,carrot,1,roomlecture
93201,228,32,165,155,23,51,carrot,1,roomlecture
93431,228,33,165,155,23,51,carrot,1,roomlecture
93664,228,32,165,154,23,51,carrot,1,roomlecture
93894,228,32,165,155,23,51,carrot,1,roomlecture
94128,228,33,165,155,23,51,carrot,1,roomlecture
94357,228,33,165,156,23,51,carrot,1,roomlecture
94590,229,33,166,154,23,51,carrot,1,roomlecture
94819,229,33,165,155,23,51,carrot,1,roomlecture
95053,228,33,165,155,23,51,carrot,1,roomlecture
95286,228,32,165,156,23,51,carrot,1,roomlecture
95516,228,32,166,155,23,51,carrot,1,roomlecture
95745,229,33,166,155,23,51,carrot,1,roomlecture
95978,228,32,166,155,23,51,carrot,1,roomlecture
96208,228,32,165,155,23,51,carrot,1,roomlecture
96441,228,33,165,155,23,51,carrot,1,roomlecture
96671,228,32,165,155,23,51,carrot,1,roomlecture
96904,228,32,166,154,23,51,carrot,1,roomlecture
97134,228,33,165,155,23,51,carrot,1,roomlecture
97363,229,33,166,155,23,51,carrot,1,roomlecture
97600,228,32,165,155,23,51,carrot,1,roomlecture
97830,229,33,165,154,23,51,carrot,1,roomlecture
98059,229,32,166,154,23,51,carrot,1,roomlecture
98293,227,32,165,155,23,51,carrot,1,roomlecture
98522,229,33,166,154,23,51,carrot,1,roomlecture
98756,228,32,166,155,23,51,carrot,1,roomlecture
98985,229,32,167,154,23,51,carrot,1,roomlecture
99218,229,33,166,155,23,51,carrot,1,roomlecture
99447,229,32,166,155,23,51,carrot,1,roomlecture
99677,228,33,165,155,23,51,carrot,1,roomlecture
99914,228,33,166,155,23,51,carrot,1,roomlecture
100144,228,32,167,155,23,51,carrot,1,roomlecture
100374,228,32,167,155,23,51,carrot,1,roomlecture
100611,229,33,166,154,23,51,carrot,1,roomlecture
100836,228,33,166,155,23,51,carrot,1,roomlecture
101070,228,33,166,155,23,51,carrot,1,roomlecture
101299,228,32,167,155,23,51,carrot,1,roomlecture
101532,228,32,166,154,23,51,carrot,1,roomlecture
101762,229,32,166,155,23,51,carrot,1,roomlecture
101991,228,32,166,155,23,51,carrot,1,roomlecture
102229,228,32,167,154,23,51,carrot,1,roomlecture
102458,229,32,167,154,23,51,carrot,1,roomlecture
102687,229,32,167,154,23,51,carrot,1,roomlecture
102920,228,32,166,155,23,51,carrot,1,roomlecture
103150,229,32,167,154,23,51,carrot,1,roomlecture
103384,229,32,167,155,23,51,carrot,1,roomlecture
103614,229,31,167,155,23,51,carrot,1,roomlecture
103848,228,33,167,154,23,51,carrot,1,roomlecture
104076,229,32,167,155,23,51,carrot,1,roomlecture
104305,228,32,167,155,23,51,carrot,1,roomlecture
104543,229,32,167,155,23,51,carrot,1,roomlecture
104772,229,32,167,155,23,51,carrot,1,roomlecture
105002,229,32,168,154,23,51,carrot,1,roomlecture
105231,228,33,166,154,23,51,carrot,1,roomlecture
105464,229,32,167,155,23,51,carrot,1,roomlecture
105698,229,32,168,154,23,51,carrot,1,roomlecture
105927,229,33,167,155,23,51,carrot,1,roomlecture
106161,229,33,167,155,23,51,carrot,1,roomlecture
106393,229,33,168,155,23,51,carrot,1,roomlecture
106622,229,32,168,156,23,51,carrot,1,roomlecture
106853,229,32,168,155,23,51,carrot,1,roomlecture
107086,229,32,168,155,23,51,carrot,1,roomlecture
107316,229,32,167,155,23,51,carrot,1,roomlecture
107545,229,32,168,155,23,51,carrot,1,roomlecture
107778,229,32,168,155,23,51,carrot,1,roomlecture
108012,229,32,168,154,23,51,carrot,1,roomlecture
108242,229,32,168,155,23,51,carrot,1,roomlecture
108475,229,32,168,156,23,51,carrot,1,roomlecture
108704,229,31,168,155,23,51,carrot,1,roomlecture
108934,229,33,167,155,23,51,carrot,1,roomlecture
109173,229,32,168,155,23,51,carrot,1,roomlecture
109401,229,32,168,155,23,51,carrot,1,roomlecture
109630,229,32,169,154,23,51,carrot,1,roomlecture
109860,229,33,169,154,23,51,carrot,1,roomlecture
110093,228,32,168,155,23,51,carrot,1,roomlecture
110326,229,32,168,155,23,51,carrot,1,roomlecture
110556,229,32,169,154,23,51,carrot,1,roomlecture
110789,229,33,169,155,23,51,carrot,1,roomlecture
111018,229,32,168,156,23,51,carrot,1,roomlecture
111248,229,33,169,155,23,51,carrot,1,roomlecture
111481,229,33,168,154,23,51,carrot,1,roomlecture
111715,229,33,168,155,23,51,carrot,1,roomlecture
111945,229,32,169,154,23,51,carrot,1,roomlecture
112174,229,32,168,154,23,51,carrot,1,roomlecture
112407,228,32,168,154,23,51,carrot,1,roomlecture
112640,229,32,169,154,23,51,carrot,1,roomlecture
112870,229,32,168,154,23,51,carrot,1,roomlecture
113103,229,33,169,154,23,51,carrot,1,roomlecture
113332,229,32,168,155,23,51,carrot,1,roomlecture
113562,228,33,169,155,23,51,carrot,1,roomlecture
113795,229,32,169,154,23,51,carrot,1,roomlecture
114029,229,32,169,155,23,51,carrot,1,roomlecture
114258,229,33,169,155,23,51,carrot,1,roomlecture
114488,230,32,170,155,23,51,carrot,1,roomlecture
114721,230,33,169,154,23,51,carrot,1,roomlecture
114958,229,32,170,155,23,51,carrot,1,roomlecture
115184,229,32,168,155,23,51,carrot,1,roomlecture
115419,229,33,169,155,23,51,carrot,1,roomlecture
115647,229,32,170,155,23,51,carrot,1,roomlecture
115876,229,33,169,156,23,51,carrot,1,roomlecture
116110,229,32,170,154,23,51,carrot,1,roomlecture
116343,229,32,169,156,23,51,carrot,1,roomlecture
116572,229,32,170,154,23,51,carrot,1,roomlecture
116802,229,32,169,155,23,51,carrot,1,roomlecture
117035,229,32,169,155,23,51,carrot,1,roomlecture
117271,229,32,169,155,23,51,carrot,1,roomlecture
117498,229,33,169,156,23,51,carrot,1,roomlecture
117733,229,32,170,156,23,51,carrot,1,roomlecture
117961,229,32,170,156,23,51,carrot,1,roomlecture
118190,228,32,170,155,23,51,carrot,1,roomlecture
118424,229,32,170,155,23,51,carrot,1,roomlecture
118657,228,32,170,154,23,51,carrot,1,roomlecture
118887,229,32,170,155,23,51,carrot,1,roomlecture
119116,228,32,170,155,23,51,carrot,1,roomlecture
119349,229,32,171,154,23,51,carrot,1,roomlecture
119583,229,33,170,155,23,51,carrot,1,roomlecture
119812,229,32,169,154,23,51,carrot,1,roomlecture
120045,229,32,170,155,23,51,carrot,1,roomlecture
120275,229,33,171,154,23,51,carrot,1,roomlecture
120504,228,33,170,154,23,51,carrot,1,roomlecture
120738,230,32,170,154,23,51,carrot,1,roomlecture
120971,229,32,170,153,23,51,carrot,1,roomlecture
121201,229,32,170,154,23,51,carrot,1,roomlecture
121430,229,33,170,154,23,51,carrot,1,roomlecture
121665,229,32,170,154,23,51,carrot,1,roomlecture
121897,229,33,170,154,23,51,carrot,1,roomlecture
122126,228,32,170,154,23,51,carrot,1,roomlecture
122360,229,32,170,153,23,51,carrot,1,roomlecture
122589,229,33,170,154,23,51,carrot,1,roomlecture
122819,229,32,171,153,23,51,carrot,1,roomlecture
123052,228,33,170,153,23,51,carrot,1,roomlecture
123285,229,32,170,154,23,51,carrot,1,roomlecture
123516,228,32,170,154,23,51,carrot,1,roomlecture
123744,228,32,170,153,23,51,carrot,1,roomlecture
123977,228,32,170,153,23,51,carrot,1,roomlecture
124211,228,32,171,154,23,51,carrot,1,roomlecture
124440,228,32,170,153,23,51,carrot,1,roomlecture
124674,229,32,170,154,23,51,carrot,1,roomlecture
124903,228,32,170,153,23,51,carrot,1,roomlecture
125135,228,33,170,153,23,51,carrot,1,roomlecture
125366,228,32,171,152,23,51,carrot,1,roomlecture
125599,229,32,170,154,23,51,carrot,1,roomlecture
125830,228,33,170,153,23,51,carrot,1,roomlecture
126058,228,32,170,153,23,51,carrot,1,roomlecture
126292,229,32,170,153,23,51,carrot,1,roomlecture
126525,229,32,171,152,23,51,carrot,1,roomlecture
126755,228,33,171,154,23,51,carrot,1,roomlecture
126991,229,32,171,152,23,51,carrot,1,roomlecture
127217,228,32,170,153,23,51,carrot,1,roomlecture
127447,228,32,171,153,23,51,carrot,1,roomlecture
127680,228,33,171,153,23,51,carrot,1,roomlecture
127913,227,32,171,152,23,51,carrot,1,roomlecture
128143,228,32,171,153,23,51,carrot,1,roomlecture
128373,228,32,170,153,23,51,carrot,1,roomlecture
128606,227,32,171,153,23,51,carrot,1,roomlecture
128839,229,32,171,153,23,51,carrot,1,roomlecture
129069,228,33,171,152,23,51,carrot,1,roomlecture
129302,227,32,171,152,23,51,carrot,1,roomlecture
129532,227,33,171,152,23,51,carrot,1,roomlecture
129761,227,32,171,152,23,51,carrot,1,roomlecture
129995,228,32,171,153,23,51,carrot,1,roomlecture
130228,228,33,171,153,23,51,carrot,1,roomlecture
130457,227,32,171,153,23,51,carrot,1,roomlecture
130688,227,32,171,152,23,51,carrot,1,roomlecture
130923,228,33,170,153,23,51,carrot,1,roomlecture
131153,227,31,171,152,23,51,carrot,1,roomlecture
131383,228,33,171,152,23,51,carrot,1,roomlecture
131616,228,33,171,152,23,51,carrot,1,roomlecture
131846,228,33,171,152,23,51,carrot,1,roomlecture
132075,227,32,171,151,23,51,carrot,1,roomlecture
132309,228,32,171,151,23,51,carrot,1,roomlecture
132542,227,32,171,152,23,51,carrot,1,roomlecture
132771,227,32,171,152,23,51,carrot,1,roomlecture
133001,227,32,171,152,23,51,carrot,1,roomlecture
133238,227,32,171,152,23,51,carrot,1,roomlecture
133468,228,32,171,151,23,51,carrot,1,roomlecture
133697,227,32,171,152,23,51,carrot,1,roomlecture
133930,227,32,171,153,23,51,carrot,1,roomlecture
134160,227,32,171,152,23,51,carrot,1,roomlecture
134389,227,32,172,153,23,51,carrot,1,roomlecture
134623,227,31,171,152,23,51,carrot,1,roomlecture
134856,227,32,172,153,23,51,carrot,1,roomlecture
135085,227,33,172,153,23,51,carrot,1,roomlecture
135315,227,32,171,153,23,51,carrot,1,roomlecture
135548,227,33,172,153,23,51,carrot,1,roomlecture
135782,227,32,171,153,23,51,carrot,1,roomlecture
136012,227,32,171,152,23,51,carrot,1,roomlecture
136241,227,32,171,153,23,51,carrot,1,roomlecture
136474,227,32,172,153,23,51,carrot,1,roomlecture
136703,227,32,172,153,23,51,carrot,1,roomlecture
136937,227,32,172,153,23,51,carrot,1,roomlecture
137170,227,33,172,153,23,51,carrot,1,roomlecture
137400,227,33,172,153,23,51,carrot,1,roomlecture
137629,227,32,171,153,23,51,carrot,1,roomlecture
137862,227,32,172,154,23,51,carrot,1,roomlecture
138096,227,33,172,153,23,51,carrot,1,roomlecture
138325,227,33,172,153,23,51,carrot,1,roomlecture
138555,226,32,172,153,23,51,carrot,1,roomlecture
138788,227,31,172,153,23,51,carrot,1,roomlecture
139017,227,32,172,154,23,51,carrot,1,roomlecture
139251,227,33,173,154,23,51,carrot,1,roomlecture
139484,227,32,173,154,23,51,carrot,1,roomlecture
139714,227,32,173,154,23,51,carrot,1,roomlecture
139943,227,32,173,154,23,51,carrot,1,roomlecture
140177,227,32,173,155,23,51,carrot,1,roomlecture
140410,227,32,173,154,23,51,carrot,1,roomlecture
140639,226,33,173,154,23,51,carrot,1,roomlecture
140869,227,32,172,155,23,51,carrot,1,roomlecture
141102,227,33,173,154,23,51,carrot,1,roomlecture
2019,70,36,67,95,22,57,cheese,1mix,roomjose
2248,70,36,67,95,22,57,cheese,1mix,roomjose
2485,70,35,67,95,22,57,cheese,1mix,roomjose
2715,71,35,67,96,22,57,cheese,1mix,roomjose
2945,71,35,67,96,22,57,cheese,1mix,roomjose
3174,71,36,67,96,22,57,cheese,1mix,roomjose
3407,71,36,67,96,22,57,cheese,1mix,roomjose
3637,72,35,67,95,22,57,cheese,1mix,roomjose
3870,71,36,67,95,22,57,cheese,1mix,roomjose
4104,71,35,67,95,22,57,cheese,1mix,roomjose
4333,72,36,67,95,22,57,cheese,1mix,roomjose
4562,72,36,67,94,22,57,cheese,1mix,roomjose
4792,72,35,67,95,22,57,cheese,1mix,roomjose
5034,72,36,66,95,22,57,cheese,1mix,roomjose
5259,72,35,67,95,22,57,cheese,1mix,roomjose
5488,72,36,67,95,22,57,cheese,1mix,roomjose
5718,72,36,67,95,22,57,cheese,1mix,roomjose
5951,72,36,67,95,22,57,cheese,1mix,roomjose
6184,73,35,67,95,22,57,cheese,1mix,roomjose
6414,73,36,67,95,22,57,cheese,1mix,roomjose
6643,72,36,66,95,22,57,cheese,1mix,roomjose
6876,73,36,67,94,22,57,cheese,1mix,roomjose
7106,72,35,67,95,22,57,cheese,1mix,roomjose
7339,73,36,67,95,22,58,cheese,1mix,roomjose
7575,73,36,67,95,22,58,cheese,1mix,roomjose
7802,73,36,66,94,22,58,cheese,1mix,roomjose
8032,74,35,67,95,22,58,cheese,1mix,roomjose
8261,74,35,67,95,22,58,cheese,1mix,roomjose
8498,73,36,66,94,22,58,cheese,1mix,roomjose
8728,73,35,67,95,22,58,cheese,1mix,roomjose
8957,73,35,67,94,22,58,cheese,1mix,roomjose
9187,73,36,67,94,22,58,cheese,1mix,roomjose
9420,72,36,66,94,22,58,cheese,1mix,roomjose
9653,72,36,67,94,22,58,cheese,1mix,roomjose
9883,73,36,67,94,22,58,cheese,1mix,roomjose
10112,72,36,67,94,22,58,cheese,1mix,roomjose
10345,73,36,67,94,22,58,cheese,1mix,roomjose
10575,73,36,66,93,22,58,cheese,1mix,roomjose
10808,74,36,67,94,22,58,cheese,1mix,roomjose
11042,73,36,67,94,22,58,cheese,1mix,roomjose
11271,73,36,66,94,22,58,cheese,1mix,roomjose
11501,73,36,66,93,22,58,cheese,1mix,roomjose
11730,74,36,67,94,22,58,cheese,1mix,roomjose
11967,74,36,67,93,22,58,cheese,1mix,roomjose
12197,74,36,67,93,22,58,cheese,1mix,roomjose
12426,75,36,67,94,22,58,cheese,1mix,roomjose
12656,75,36,67,93,22,58,cheese,1mix,roomjose
12889,76,37,67,94,22,58,cheese,1mix,roomjose
13123,76,37,67,93,22,58,cheese,1mix,roomjose
13352,76,36,67,93,22,58,cheese,1mix,roomjose
13581,76,36,67,94,22,58,cheese,1mix,roomjose
13815,77,36,67,95,22,58,cheese,1mix,roomjose
14045,77,36,68,94,22,58,cheese,1mix,roomjose
14278,77,36,67,94,22,58,cheese,1mix,roomjose
14507,79,36,67,95,22,58,cheese,1mix,roomjose
14740,79,37,67,94,22,58,cheese,1mix,roomjose
14973,79,36,66,94,22,58,cheese,1mix,roomjose
15199,79,36,68,93,22,58,cheese,1mix,roomjose
15437,79,36,67,94,22,59,cheese,1mix,roomjose
15666,78,36,67,93,22,59,cheese,1mix,roomjose
15898,79,37,67,93,22,59,cheese,1mix,roomjose
16129,79,37,67,93,22,59,cheese,1mix,roomjose
16358,78,36,67,93,22,59,cheese,1mix,roomjose
16592,79,36,67,93,22,59,cheese,1mix,roomjose
16821,78,36,67,92,22,59,cheese,1mix,roomjose
17050,78,36,67,93,22,59,cheese,1mix,roomjose
17284,78,36,67,92,22,59,cheese,1mix,roomjose
17513,77,36,66,92,22,59,cheese,1mix,roomjose
17748,77,36,67,92,22,59,cheese,1mix,roomjose
17976,77,36,67,92,22,59,cheese,1mix,roomjose
18209,76,36,67,92,22,59,cheese,1mix,roomjose
18439,76,36,67,91,22,59,cheese,1mix,roomjose
18668,76,35,67,91,22,59,cheese,1mix,roomjose
18906,75,35,66,92,22,59,cheese,1mix,roomjose
19135,75,36,67,91,22,59,cheese,1mix,roomjose
19364,75,36,67,91,22,59,cheese,1mix,roomjose
19594,74,35,67,91,22,59,cheese,1mix,roomjose
19827,74,35,66,92,22,59,cheese,1mix,roomjose
20061,73,36,67,90,22,59,cheese,1mix,roomjose
20290,73,35,67,91,22,59,cheese,1mix,roomjose
20520,74,36,67,91,22,59,cheese,1mix,roomjose
20753,74,36,67,91,22,59,cheese,1mix,roomjose
20982,73,36,67,91,22,59,cheese,1mix,roomjose
21216,73,35,66,91,22,59,cheese,1mix,roomjose
21445,73,36,67,91,22,59,cheese,1mix,roomjose
21678,73,35,66,91,22,59,cheese,1mix,roomjose
21908,73,36,67,91,22,59,cheese,1mix,roomjose
22137,73,36,67,91,22,59,cheese,1mix,roomjose
22371,72,36,67,90,22,59,cheese,1mix,roomjose
22604,73,36,66,90,22,59,cheese,1mix,roomjose
22834,73,35,67,91,22,59,cheese,1mix,roomjose
23063,72,36,67,91,22,59,cheese,1mix,roomjose
23296,73,36,67,91,22,59,cheese,1mix,roomjose
23530,72,36,67,91,22,59,cheese,1mix,roomjose
23759,73,36,67,90,22,59,cheese,1mix,roomjose
23990,72,35,67,91,22,59,cheese,1mix,roomjose
24222,72,36,66,91,22,59,cheese,1mix,roomjose
24451,72,36,67,91,22,59,cheese,1mix,roomjose
24685,72,36,67,90,22,58,cheese,1mix,roomjose
24914,72,36,67,91,22,58,cheese,1mix,roomjose
25148,73,35,67,90,22,58,cheese,1mix,roomjose
25377,73,36,67,91,22,58,cheese,1mix,roomjose
25607,74,35,67,90,22,58,cheese,1mix,roomjose
25840,74,36,67,90,22,58,cheese,1mix,roomjose
26073,73,36,67,92,22,58,cheese,1mix,roomjose
26303,73,36,68,92,22,58,cheese,1mix,roomjose
26532,75,36,66,92,22,58,cheese,1mix,roomjose
26765,75,36,67,91,22,58,cheese,1mix,roomjose
26999,75,37,66,91,22,58,cheese,1mix,roomjose
27228,75,36,67,92,22,58,cheese,1mix,roomjose
27460,75,36,67,91,22,58,cheese,1mix,roomjose
27691,76,36,67,91,22,58,cheese,1mix,roomjose
27921,76,36,66,91,22,58,cheese,1mix,roomjose
28154,75,36,66,92,22,58,cheese,1mix,roomjose
28383,76,36,67,91,22,58,cheese,1mix,roomjose
28617,77,36,67,92,22,58,cheese,1mix,roomjose
28846,77,36,67,91,22,58,cheese,1mix,roomjose
29076,76,36,66,91,22,58,cheese,1mix,roomjose
29311,76,36,67,91,22,58,cheese,1mix,roomjose
29542,77,36,67,91,22,58,cheese,1mix,roomjose
29772,76,36,67,91,22,58,cheese,1mix,roomjose
30001,76,36,67,91,22,58,cheese,1mix,roomjose
30236,76,36,67,91,22,58,cheese,1mix,roomjose
30468,76,37,67,91,22,58,cheese,1mix,roomjose
30697,76,37,67,91,22,58,cheese,1mix,roomjose
30927,76,36,67,90,22,58,cheese,1mix,roomjose
31160,76,37,67,91,22,58,cheese,1mix,roomjose
31390,77,37,67,91,22,58,cheese,1mix,roomjose
31623,77,36,67,91,22,58,cheese,1mix,roomjose
31853,76,36,67,91,22,58,cheese,1mix,roomjose
32086,76,36,66,91,22,58,cheese,1mix,roomjose
32315,75,37,67,91,22,58,cheese,1mix,roomjose
32545,75,36,67,90,22,58,cheese,1mix,roomjose
32779,75,37,66,90,22,58,cheese,1mix,roomjose
33011,75,37,67,90,22,58,cheese,1mix,roomjose
33241,75,36,67,90,22,58,cheese,1mix,roomjose
33470,75,36,66,90,22,58,cheese,1mix,roomjose
33700,74,37,67,90,22,58,cheese,1mix,roomjose
33937,74,36,66,90,22,58,cheese,1mix,roomjose
34167,74,36,67,89,22,58,cheese,1mix,roomjose
34396,74,37,67,89,22,58,cheese,1mix,roomjose
34629,73,35,67,88,22,58,cheese,1mix,roomjose
34859,73,36,66,89,22,58,cheese,1mix,roomjose
35092,72,36,66,89,22,58,cheese,1mix,roomjose
35322,72,36,66,89,22,58,cheese,1mix,roomjose
35555,73,36,67,89,22,58,cheese,1mix,roomjose
35785,72,36,67,89,22,58,cheese,1mix,roomjose
36014,72,36,66,89,22,58,cheese,1mix,roomjose
36247,72,36,67,89,22,58,cheese,1mix,roomjose
36480,72,36,67,90,22,58,cheese,1mix,roomjose
36710,72,36,66,89,22,58,cheese,1mix,roomjose
36939,72,36,65,89,22,58,cheese,1mix,roomjose
37169,72,35,67,90,22,58,cheese,1mix,roomjose
37406,72,36,67,90,22,58,cheese,1mix,roomjose
37636,72,36,66,89,22,58,cheese,1mix,roomjose
37865,71,36,66,89,22,58,cheese,1mix,roomjose
38094,72,36,66,89,22,58,cheese,1mix,roomjose
38328,72,36,67,90,22,58,cheese,1mix,roomjose
38561,72,36,67,90,22,58,cheese,1mix,roomjose
38791,72,36,67,90,22,58,cheese,1mix,roomjose
39025,72,36,67,90,22,58,cheese,1mix,roomjose
39254,72,37,67,89,22,58,cheese,1mix,roomjose
39483,71,36,67,90,22,58,cheese,1mix,roomjose
39716,72,36,66,89,22,58,cheese,1mix,roomjose
39952,72,36,66,90,22,58,cheese,1mix,roomjose
40179,72,36,67,89,22,58,cheese,1mix,roomjose
40409,72,37,66,89,22,58,cheese,1mix,roomjose
40638,71,36,66,89,22,58,cheese,1mix,roomjose
40875,72,36,66,89,22,58,cheese,1mix,roomjose
41105,72,36,67,89,22,58,cheese,1mix,roomjose
41334,71,37,66,89,22,58,cheese,1mix,roomjose
41564,71,36,66,88,22,58,cheese,1mix,roomjose
41799,71,36,66,88,22,58,cheese,1mix,roomjose
42030,71,37,67,88,22,58,cheese,1mix,roomjose
42260,71,36,67,89,22,58,cheese,1mix,roomjose
42489,70,37,67,90,22,58,cheese,1mix,roomjose
42723,70,36,67,89,22,58,cheese,1mix,roomjose
42952,70,36,67,89,22,58,cheese,1mix,roomjose
43185,70,36,67,88,22,58,cheese,1mix,roomjose
43419,70,35,66,89,22,58,cheese,1mix,roomjose
43650,70,36,66,89,22,58,cheese,1mix,roomjose
43878,70,36,66,89,22,58,cheese,1mix,roomjose
44110,71,36,67,89,22,58,cheese,1mix,roomjose
44348,70,36,66,89,22,58,cheese,1mix,roomjose
44574,70,37,66,89,22,58,cheese,1mix,roomjose
44803,70,36,67,90,22,58,cheese,1mix,roomjose
45033,71,36,66,89,22,58,cheese,1mix,roomjose
45266,71,37,67,89,22,58,cheese,1mix,roomjose
45499,71,36,67,89,22,59,cheese,1mix,roomjose
45729,71,37,66,89,22,59,cheese,1mix,roomjose
45958,71,36,66,89,22,59,cheese,1mix,roomjose
46192,72,36,67,89,22,59,cheese,1mix,roomjose
46421,72,36,67,90,22,59,cheese,1mix,roomjose
46655,71,36,67,89,22,59,cheese,1mix,roomjose
46884,72,36,67,89,22,59,cheese,1mix,roomjose
47120,72,37,66,88,22,59,cheese,1mix,roomjose
47347,72,37,66,89,22,59,cheese,1mix,roomjose
47576,72,37,67,89,22,59,cheese,1mix,roomjose
47810,71,37,67,88,22,59,cheese,1mix,roomjose
48043,71,36,66,89,22,59,cheese,1mix,roomjose
48272,71,35,67,88,22,59,cheese,1mix,roomjose
48502,71,36,66,89,22,59,cheese,1mix,roomjose
48735,71,35,66,88,22,59,cheese,1mix,roomjose
48968,70,36,67,89,22,59,cheese,1mix,roomjose
49198,70,36,66,88,22,59,cheese,1mix,roomjose
49428,70,36,67,88,22,59,cheese,1mix,roomjose
49661,69,36,67,88,22,59,cheese,1mix,roomjose
49890,70,36,66,88,22,59,cheese,1mix,roomjose
50124,69,36,66,88,22,59,cheese,1mix,roomjose
50353,68,36,66,88,22,59,cheese,1mix,roomjose
50586,69,36,66,88,22,59,cheese,1mix,roomjose
50816,69,36,66,87,22,59,cheese,1mix,roomjose
51045,69,36,65,88,22,59,cheese,1mix,roomjose
51279,68,36,66,88,22,59,cheese,1mix,roomjose
51512,69,36,67,87,22,59,cheese,1mix,roomjose
51741,69,36,66,88,22,59,cheese,1mix,roomjose
51971,68,36,66,88,22,59,cheese,1mix,roomjose
52204,69,35,66,88,22,59,cheese,1mix,roomjose
52438,69,36,67,88,22,59,cheese,1mix,roomjose
52667,69,37,66,88,22,59,cheese,1mix,roomjose
52900,70,36,66,89,22,59,cheese,1mix,roomjose
53130,70,36,66,89,22,59,cheese,1mix,roomjose
53359,70,36,67,89,22,59,cheese,1mix,roomjose
53593,69,36,67,88,22,58,cheese,1mix,roomjose
53822,69,37,66,89,22,58,cheese,1mix,roomjose
54056,70,36,66,89,22,58,cheese,1mix,roomjose
54285,69,37,66,88,22,58,cheese,1mix,roomjose
54514,69,36,66,88,22,58,cheese,1mix,roomjose
54748,70,36,66,89,22,59,cheese,1mix,roomjose
54981,70,36,67,88,22,59,cheese,1mix,roomjose
55210,68,36,66,88,22,59,cheese,1mix,roomjose
55440,69,36,66,88,22,59,cheese,1mix,roomjose
55675,69,36,66,89,22,59,cheese,1mix,roomjose
55907,68,36,66,88,22,59,cheese,1mix,roomjose
56136,69,37,65,87,22,59,cheese,1mix,roomjose
56366,69,36,67,88,22,59,cheese,1mix,roomjose
56599,68,36,66,87,22,59,cheese,1mix,roomjose
56828,68,36,66,88,22,59,cheese,1mix,roomjose
57065,68,36,66,88,22,58,cheese,1mix,roomjose
57291,67,36,66,87,22,58,cheese,1mix,roomjose
57525,68,37,67,86,22,58,cheese,1mix,roomjose
57754,67,36,66,87,22,58,cheese,1mix,roomjose
57984,68,37,66,87,22,58,cheese,1mix,roomjose
58217,67,36,66,87,22,58,cheese,1mix,roomjose
58450,67,36,66,87,22,58,cheese,1mix,roomjose
58680,67,36,66,88,22,58,cheese,1mix,roomjose
58909,67,37,66,87,22,58,cheese,1mix,roomjose
59142,67,36,66,87,22,58,cheese,1mix,roomjose
59376,65,36,66,87,22,58,cheese,1mix,roomjose
59605,66,36,66,87,22,58,cheese,1mix,roomjose
59835,65,36,66,87,22,58,cheese,1mix,roomjose
60068,65,35,66,87,22,58,cheese,1mix,roomjose
60298,66,36,66,87,22,58,cheese,1mix,roomjose
60531,64,36,66,86,22,58,cheese,1mix,roomjose
60761,64,36,66,87,22,58,cheese,1mix,roomjose
60994,65,36,66,87,22,58,cheese,1mix,roomjose
61223,64,36,66,87,22,58,cheese,1mix,roomjose
61453,64,36,66,87,22,58,cheese,1mix,roomjose
61686,64,36,66,86,22,59,cheese,1mix,roomjose
61919,64,36,65,86,22,59,cheese,1mix,roomjose
62152,64,36,66,87,22,59,cheese,1mix,roomjose
62380,64,36,66,87,22,59,cheese,1mix,roomjose
62608,64,36,65,87,22,59,cheese,1mix,roomjose
62845,64,35,66,87,22,59,cheese,1mix,roomjose
63074,64,35,66,87,22,59,cheese,1mix,roomjose
63304,63,36,66,87,22,59,cheese,1mix,roomjose
63533,63,36,66,87,22,59,cheese,1mix,roomjose
63767,63,36,66,87,22,59,cheese,1mix,roomjose
64000,64,35,66,87,22,59,cheese,1mix,roomjose
64231,63,36,66,87,22,59,cheese,1mix,roomjose
64466,63,36,65,87,22,59,cheese,1mix,roomjose
64692,62,36,66,87,22,59,cheese,1mix,roomjose
64922,63,35,66,87,22,59,cheese,1mix,roomjose
65155,63,35,66,87,22,59,cheese,1mix,roomjose
65388,63,36,66,87,22,59,cheese,1mix,roomjose
65618,62,36,66,87,22,59,cheese,1mix,roomjose
65848,62,36,66,87,22,59,cheese,1mix,roomjose
66077,62,35,65,87,22,59,cheese,1mix,roomjose
66314,63,36,66,87,22,59,cheese,1mix,roomjose
66543,63,36,66,86,22,59,cheese,1mix,roomjose
66773,63,35,65,87,22,59,cheese,1mix,roomjose
67002,63,36,66,88,22,59,cheese,1mix,roomjose
67236,63,36,66,87,22,59,cheese,1mix,roomjose
67469,62,35,65,86,22,59,cheese,1mix,roomjose
