time_ms,B102NO2,B302C2H5OH,B502VOC,B702CO,TdegC,RH,label,add_label,condition
46672,66,30,153,296,24,47,beer,2budwiser,roomlect
46901,65,29,154,295,24,47,beer,2budwiser,roomlect
47135,65,30,153,295,24,47,beer,2budwiser,roomlect
47364,65,29,153,295,24,47,beer,2budwiser,roomlect
47594,65,30,153,295,24,47,beer,2budwiser,roomlect
47827,65,30,153,294,24,48,beer,2budwiser,roomlect
48060,66,30,153,295,24,48,beer,2budwiser,roomlect
48290,66,30,154,294,24,48,beer,2budwiser,roomlect
48519,65,30,154,294,24,48,beer,2budwiser,roomlect
48754,66,30,153,294,24,48,beer,2budwiser,roomlect
48986,66,30,154,295,24,48,beer,2budwiser,roomlect
49216,65,30,153,296,24,48,beer,2budwiser,roomlect
49445,65,29,154,295,24,48,beer,2budwiser,roomlect
49678,65,30,154,297,24,48,beer,2budwiser,roomlect
49909,65,30,154,297,24,48,beer,2budwiser,roomlect
50141,66,30,154,296,24,48,beer,2budwiser,roomlect
50374,65,30,154,298,24,48,beer,2budwiser,roomlect
50604,65,30,154,300,24,48,beer,2budwiser,roomlect
50833,66,30,154,300,24,48,beer,2budwiser,roomlect
51063,66,30,153,301,24,48,beer,2budwiser,roomlect
51300,66,30,154,301,24,48,beer,2budwiser,roomlect
51530,65,30,154,302,24,48,beer,2budwiser,roomlect
51759,65,30,154,304,24,48,beer,2budwiser,roomlect
51992,66,30,154,303,24,48,beer,2budwiser,roomlect
52222,65,30,154,305,24,48,beer,2budwiser,roomlect
52455,65,30,154,304,24,48,beer,2budwiser,roomlect
52685,66,30,154,305,24,48,beer,2budwiser,roomlect
52918,65,30,155,307,24,48,beer,2budwiser,roomlect
53147,66,30,155,306,24,48,beer,2budwiser,roomlect
53377,65,30,155,307,24,48,beer,2budwiser,roomlect
53611,66,30,154,308,24,48,beer,2budwiser,roomlect
53844,66,30,155,307,24,48,beer,2budwiser,roomlect
54073,65,31,154,308,24,48,beer,2budwiser,roomlect
54303,66,30,155,309,24,48,beer,2budwiser,roomlect
54536,66,30,155,310,24,48,beer,2budwiser,roomlect
54769,66,30,154,308,24,48,beer,2budwiser,roomlect
54999,66,30,155,308,24,48,beer,2budwiser,roomlect
55232,65,30,155,308,24,48,beer,2budwiser,roomlect
55461,66,30,154,308,24,48,beer,2budwiser,roomlect
55691,65,30,155,307,24,48,beer,2budwiser,roomlect
55924,66,31,155,307,24,48,beer,2budwiser,roomlect
56154,65,30,154,306,24,48,beer,2budwiser,roomlect
56387,66,30,155,306,24,48,beer,2budwiser,roomlect
56617,66,31,154,306,24,48,beer,2budwiser,roomlect
56846,66,30,155,305,24,48,beer,2budwiser,roomlect
57083,65,30,155,306,24,48,beer,2budwiser,roomlect
57313,66,30,154,306,24,48,beer,2budwiser,roomlect
57542,65,30,155,305,24,48,beer,2budwiser,roomlect
57773,66,30,154,304,24,48,beer,2budwiser,roomlect
58005,65,30,155,304,24,48,beer,2budwiser,roomlect
58239,66,30,155,303,24,48,beer,2budwiser,roomlect
58468,66,30,155,304,24,48,beer,2budwiser,roomlect
58701,65,31,154,303,24,48,beer,2budwiser,roomlect
58931,65,30,154,303,24,48,beer,2budwiser,roomlect
59160,66,30,155,303,24,48,beer,2budwiser,roomlect
59394,65,29,155,303,24,48,beer,2budwiser,roomlect
59627,64,31,154,302,24,48,beer,2budwiser,roomlect
59856,66,30,155,302,24,48,beer,2budwiser,roomlect
60086,66,30,155,303,24,48,beer,2budwiser,roomlect
60319,66,30,155,302,24,48,beer,2budwiser,roomlect
60552,66,30,155,303,24,48,beer,2budwiser,roomlect
60782,65,30,155,302,24,48,beer,2budwiser,roomlect
61011,66,30,155,304,24,48,beer,2budwiser,roomlect
61245,65,30,155,303,24,48,beer,2budwiser,roomlect
61474,66,30,155,304,24,48,beer,2budwiser,roomlect
61708,66,31,155,303,24,48,beer,2budwiser,roomlect
61937,65,31,155,304,24,48,beer,2budwiser,roomlect
62174,65,30,155,305,24,48,beer,2budwiser,roomlect
62400,65,31,155,305,24,48,beer,2budwiser,roomlect
62629,66,31,155,306,24,48,beer,2budwiser,roomlect
62867,66,31,155,305,24,48,beer,2budwiser,roomlect
63096,66,31,155,305,24,48,beer,2budwiser,roomlect
63328,65,30,155,305,24,48,beer,2budwiser,roomlect
63555,65,30,156,305,24,48,beer,2budwiser,roomlect
63788,66,30,155,306,24,48,beer,2budwiser,roomlect
64022,65,31,155,305,24,48,beer,2budwiser,roomlect
64251,66,30,155,305,24,48,beer,2budwiser,roomlect
64484,66,31,155,304,24,48,beer,2budwiser,roomlect
64714,66,31,155,306,24,48,beer,2budwiser,roomlect
64943,65,30,156,305,24,48,beer,2budwiser,roomlect
65177,66,31,155,304,24,48,beer,2budwiser,roomlect
65410,66,30,156,305,24,48,beer,2budwiser,roomlect
65641,66,30,154,304,24,48,beer,2budwiser,roomlect
65869,66,30,156,305,24,48,beer,2budwiser,roomlect
66102,65,30,155,305,24,48,beer,2budwiser,roomlect
66336,65,31,155,304,24,48,beer,2budwiser,roomlect
66565,65,31,155,304,24,48,beer,2budwiser,roomlect
66795,65,31,155,304,24,48,beer,2budwiser,roomlect
67028,66,30,156,305,24,48,beer,2budwiser,roomlect
67258,66,30,156,305,24,48,beer,2budwiser,roomlect
67492,66,30,156,304,24,48,beer,2budwiser,roomlect
67724,66,30,156,306,24,48,beer,2budwiser,roomlect
67954,65,30,155,305,24,48,beer,2budwiser,roomlect
68183,66,30,156,306,24,48,beer,2budwiser,roomlect
68413,65,30,156,306,24,48,beer,2budwiser,roomlect
68650,65,30,156,305,24,48,beer,2budwiser,roomlect
68884,65,31,156,306,24,48,beer,2budwiser,roomlect
69109,65,31,156,307,24,48,beer,2budwiser,roomlect
69338,66,31,156,308,24,48,beer,2budwiser,roomlect
69572,66,31,157,307,24,48,beer,2budwiser,roomlect
69805,66,30,156,308,24,48,beer,2budwiser,roomlect
70035,66,30,157,307,24,48,beer,2budwiser,roomlect
70268,66,31,156,308,24,48,beer,2budwiser,roomlect
70497,66,30,157,308,24,48,beer,2budwiser,roomlect
70727,66,30,157,309,24,48,beer,2budwiser,roomlect
70960,66,31,156,310,24,48,beer,2budwiser,roomlect
71193,66,30,157,310,24,48,beer,2budwiser,roomlect
71423,66,31,156,309,24,48,beer,2budwiser,roomlect
71652,66,30,156,309,24,48,beer,2budwiser,roomlect
71886,66,31,157,309,24,48,beer,2budwiser,roomlect
72119,66,31,157,308,24,48,beer,2budwiser,roomlect
72348,66,30,156,309,24,48,beer,2budwiser,roomlect
72579,66,31,156,309,24,48,beer,2budwiser,roomlect
72811,66,31,156,310,24,48,beer,2budwiser,roomlect
73041,66,30,157,310,24,48,beer,2budwiser,roomlect
73279,66,30,156,310,24,48,beer,2budwiser,roomlect
73504,66,31,157,310,24,48,beer,2budwiser,roomlect
73737,66,31,157,312,24,48,beer,2budwiser,roomlect
73966,66,31,156,311,24,48,beer,2budwiser,roomlect
74196,66,31,157,312,24,48,beer,2budwiser,roomlect
74432,67,30,157,311,24,48,beer,2budwiser,roomlect
74663,66,30,157,310,24,48,beer,2budwiser,roomlect
74892,67,30,156,311,24,48,beer,2budwiser,roomlect
75123,66,31,157,311,24,48,beer,2budwiser,roomlect
75355,66,31,157,311,24,48,beer,2budwiser,roomlect
75588,66,31,157,311,24,48,beer,2budwiser,roomlect
75818,66,31,157,310,24,48,beer,2budwiser,roomlect
76047,66,30,157,310,24,48,beer,2budwiser,roomlect
76280,67,30,156,310,24,48,beer,2budwiser,roomlect
76510,67,30,156,309,24,48,beer,2budwiser,roomlect
76743,66,31,157,308,24,48,beer,2budwiser,roomlect
76973,66,30,156,309,24,48,beer,2budwiser,roomlect
77206,66,31,157,308,24,48,beer,2budwiser,roomlect
77438,66,31,156,307,24,48,beer,2budwiser,roomlect
77665,67,30,156,307,24,48,beer,2budwiser,roomlect
77898,66,30,157,307,24,48,beer,2budwiser,roomlect
78132,66,31,156,306,24,48,beer,2budwiser,roomlect
78361,66,30,157,306,24,48,beer,2budwiser,roomlect
78591,66,31,157,307,24,48,beer,2budwiser,roomlect
78824,67,30,157,308,24,48,beer,2budwiser,roomlect
79058,66,31,157,308,24,48,beer,2budwiser,roomlect
79287,66,31,157,307,24,48,beer,2budwiser,roomlect
79517,65,31,157,308,24,48,beer,2budwiser,roomlect
79749,66,30,157,307,24,48,beer,2budwiser,roomlect
79979,66,31,158,308,24,48,beer,2budwiser,roomlect
80212,66,30,158,307,24,48,beer,2budwiser,roomlect
80442,66,31,157,308,24,48,beer,2budwiser,roomlect
80675,66,31,157,308,24,48,beer,2budwiser,roomlect
80905,66,31,157,309,24,48,beer,2budwiser,roomlect
81134,66,31,157,309,24,48,beer,2budwiser,roomlect
81368,67,30,157,308,24,48,beer,2budwiser,roomlect
81601,66,31,157,309,24,48,beer,2budwiser,roomlect
81830,66,31,158,308,24,48,beer,2budwiser,roomlect
82060,66,31,157,309,24,48,beer,2budwiser,roomlect
82293,66,31,157,308,24,48,beer,2budwiser,roomlect
82527,66,31,157,309,24,48,beer,2budwiser,roomlect
82756,67,31,157,309,24,48,beer,2budwiser,roomlect
82986,67,31,157,307,24,48,beer,2budwiser,roomlect
83219,66,30,157,309,24,48,beer,2budwiser,roomlect
83448,67,31,157,309,24,48,beer,2budwiser,roomlect
83682,67,31,157,308,24,48,beer,2budwiser,roomlect
83915,67,31,157,306,24,48,beer,2budwiser,roomlect
84144,66,31,157,306,24,48,beer,2budwiser,roomlect
84374,66,31,157,305,24,48,beer,2budwiser,roomlect
84603,67,31,157,304,24,48,beer,2budwiser,roomlect
84841,66,31,157,303,24,48,beer,2budwiser,roomlect
85070,66,31,157,302,24,48,beer,2budwiser,roomlect
85300,66,32,156,302,24,48,beer,2budwiser,roomlect
85536,66,31,157,301,24,48,beer,2budwiser,roomlect
85762,66,30,157,300,24,48,beer,2budwiser,roomlect
85996,66,31,157,301,24,48,beer,2budwiser,roomlect
86226,66,31,157,300,24,48,beer,2budwiser,roomlect
86458,66,31,156,300,24,48,beer,2budwiser,roomlect
86688,66,31,157,301,24,48,beer,2budwiser,roomlect
86918,66,31,157,300,24,48,beer,2budwiser,roomlect
87151,66,31,156,301,24,47,beer,2budwiser,roomlect
87384,66,31,157,300,24,47,beer,2budwiser,roomlect
87614,66,31,157,300,24,47,beer,2budwiser,roomlect
87843,66,31,157,300,24,47,beer,2budwiser,roomlect
88076,66,31,158,301,24,47,beer,2budwiser,roomlect
88310,66,31,157,300,24,47,beer,2budwiser,roomlect
88539,66,32,157,301,24,47,beer,2budwiser,roomlect
88769,65,31,157,301,24,47,beer,2budwiser,roomlect
89002,66,31,157,301,24,47,beer,2budwiser,roomlect
89232,66,32,157,300,24,47,beer,2budwiser,roomlect
89465,66,31,157,302,25,47,beer,2budwiser,roomlect
89698,66,31,157,301,25,47,beer,2budwiser,roomlect
89928,67,31,157,302,25,47,beer,2budwiser,roomlect
90157,67,31,156,301,25,47,beer,2budwiser,roomlect
90387,67,31,157,302,25,47,beer,2budwiser,roomlect
90624,66,32,157,301,25,47,beer,2budwiser,roomlect
90853,66,31,156,301,25,47,beer,2budwiser,roomlect
91083,67,31,157,300,25,47,beer,2budwiser,roomlect
91316,67,31,157,300,25,47,beer,2budwiser,roomlect
91546,66,31,157,299,25,47,beer,2budwiser,roomlect
91782,67,31,156,300,25,47,beer,2budwiser,roomlect
92009,66,31,157,299,25,47,beer,2budwiser,roomlect
92242,67,31,157,298,25,47,beer,2budwiser,roomlect
92475,66,32,158,298,25,47,beer,2budwiser,roomlect
92704,66,31,157,298,25,47,beer,2budwiser,roomlect
92934,67,31,156,297,25,47,beer,2budwiser,roomlect
93167,66,30,156,296,25,47,beer,2budwiser,roomlect
93397,66,31,156,296,25,47,beer,2budwiser,roomlect
93626,66,32,157,296,25,47,beer,2budwiser,roomlect
93859,65,31,157,294,25,47,beer,2budwiser,roomlect
94093,66,31,156,294,25,47,beer,2budwiser,roomlect
94323,66,32,157,294,25,47,beer,2budwiser,roomlect
94552,66,31,157,292,25,47,beer,2budwiser,roomlect
94785,66,31,157,292,25,47,beer,2budwiser,roomlect
95015,66,31,157,291,25,47,beer,2budwiser,roomlect
95253,66,31,157,291,25,47,beer,2budwiser,roomlect
95480,65,32,157,292,25,47,beer,2budwiser,roomlect
95711,66,31,157,292,25,47,beer,2budwiser,roomlect
95940,66,31,157,291,25,47,beer,2budwiser,roomlect
96170,66,32,156,291,25,47,beer,2budwiser,roomlect
96407,66,30,157,291,25,47,beer,2budwiser,roomlect
96637,66,32,156,291,25,47,beer,2budwiser,roomlect
96866,66,31,156,291,25,47,beer,2budwiser,roomlect
97095,66,32,156,291,25,47,beer,2budwiser,roomlect
97329,66,31,156,291,25,47,beer,2budwiser,roomlect
97563,66,31,156,291,25,47,beer,2budwiser,roomlect
97792,66,31,156,290,25,47,beer,2budwiser,roomlect
98026,65,31,156,291,25,47,beer,2budwiser,roomlect
98254,66,32,156,290,25,47,beer,2budwiser,roomlect
98484,66,30,156,290,25,47,beer,2budwiser,roomlect
98717,65,32,157,290,25,47,beer,2budwiser,roomlect
98951,65,31,157,289,25,47,beer,2budwiser,roomlect
99180,66,31,156,290,25,47,beer,2budwiser,roomlect
99410,66,31,156,289,25,47,beer,2budwiser,roomlect
99643,65,31,156,289,25,47,beer,2budwiser,roomlect
99876,65,31,157,289,25,47,beer,2budwiser,roomlect
100106,66,32,157,287,25,47,beer,2budwiser,roomlect
100335,66,32,156,286,25,47,beer,2budwiser,roomlect
100568,66,31,155,286,25,47,beer,2budwiser,roomlect
100798,66,31,156,284,25,47,beer,2budwiser,roomlect
101031,65,31,156,284,25,47,beer,2budwiser,roomlect
101261,65,30,156,282,25,47,beer,2budwiser,roomlect
101494,66,32,155,280,25,47,beer,2budwiser,roomlect
101725,65,32,156,279,25,47,beer,2budwiser,roomlect
101953,65,31,156,277,25,47,beer,2budwiser,roomlect
102190,64,31,155,275,25,47,beer,2budwiser,roomlect
102420,65,31,156,276,25,47,beer,2budwiser,roomlect
102649,65,32,155,274,25,47,beer,2budwiser,roomlect
102883,64,32,155,273,25,47,beer,2budwiser,roomlect
103112,65,32,154,274,25,47,beer,2budwiser,roomlect
103345,64,32,156,273,25,46,beer,2budwiser,roomlect
103575,65,31,155,273,25,46,beer,2budwiser,roomlect
103808,65,31,155,272,25,46,beer,2budwiser,roomlect
104038,65,31,155,272,25,46,beer,2budwiser,roomlect
104267,65,31,154,270,25,46,beer,2budwiser,roomlect
104501,64,31,154,270,25,46,beer,2budwiser,roomlect
104734,64,31,155,270,25,46,beer,2budwiser,roomlect
104965,65,31,154,270,25,46,beer,2budwiser,roomlect
105193,64,32,155,270,25,46,beer,2budwiser,roomlect
105426,64,31,155,269,25,46,beer,2budwiser,roomlect
105663,64,32,155,269,25,46,beer,2budwiser,roomlect
105889,64,31,154,267,25,46,beer,2budwiser,roomlect
106120,64,32,155,267,25,46,beer,2budwiser,roomlect
106352,64,31,154,266,25,46,beer,2budwiser,roomlect
106581,64,31,155,265,25,46,beer,2budwiser,roomlect
106815,64,32,155,263,25,46,beer,2budwiser,roomlect
107044,64,31,155,261,25,46,beer,2budwiser,roomlect
107277,63,31,155,259,25,46,beer,2budwiser,roomlect
107507,64,31,154,257,25,46,beer,2budwiser,roomlect
107736,64,32,154,253,25,46,beer,2budwiser,roomlect
107974,64,31,154,252,25,46,beer,2budwiser,roomlect
108203,64,31,154,249,25,46,beer,2budwiser,roomlect
108433,63,31,154,246,25,46,beer,2budwiser,roomlect
108662,63,30,154,245,25,46,beer,2budwiser,roomlect
108897,63,31,154,244,25,46,beer,2budwiser,roomlect
109129,63,31,153,243,25,46,beer,2budwiser,roomlect
109358,63,31,154,242,25,46,beer,2budwiser,roomlect
109591,63,31,153,242,25,46,beer,2budwiser,roomlect
109821,62,31,153,241,25,46,beer,2budwiser,roomlect
110050,62,31,154,241,25,46,beer,2budwiser,roomlect
110284,63,31,153,240,25,46,beer,2budwiser,roomlect
110517,63,31,153,239,25,46,beer,2budwiser,roomlect
110747,63,31,154,237,25,46,beer,2budwiser,roomlect
110976,62,31,153,236,25,46,beer,2budwiser,roomlect
111209,62,32,153,233,25,46,beer,2budwiser,roomlect
111443,62,31,153,231,25,46,beer,2budwiser,roomlect
111678,62,31,153,227,25,46,beer,2budwiser,roomlect
111905,62,31,153,227,25,46,beer,2budwiser,roomlect
112135,62,30,153,223,25,46,beer,2budwiser,roomlect
112364,62,31,152,222,25,46,beer,2budwiser,roomlect
112598,62,31,152,220,25,46,beer,2budwiser,roomlect
112827,62,31,152,220,25,46,beer,2budwiser,roomlect
113061,62,30,152,219,25,46,beer,2budwiser,roomlect
113290,62,31,152,220,25,46,beer,2budwiser,roomlect
113520,61,31,152,220,25,46,beer,2budwiser,roomlect
113757,61,31,152,223,25,45,beer,2budwiser,roomlect
113986,61,31,152,225,25,45,beer,2budwiser,roomlect
114219,61,31,152,225,25,45,beer,2budwiser,roomlect
114445,61,31,152,226,25,45,beer,2budwiser,roomlect
114679,61,31,152,227,25,45,beer,2budwiser,roomlect
114912,60,31,152,225,25,45,beer,2budwiser,roomlect
115141,61,31,151,224,25,45,beer,2budwiser,roomlect
115375,60,31,150,221,25,45,beer,2budwiser,roomlect
115604,60,31,151,219,25,45,beer,2budwiser,roomlect
115834,60,31,150,215,25,45,beer,2budwiser,roomlect
116067,61,31,151,213,25,45,beer,2budwiser,roomlect
116300,61,31,151,209,25,45,beer,2budwiser,roomlect
116530,60,31,151,205,25,45,beer,2budwiser,roomlect
116759,60,30,151,203,25,45,beer,2budwiser,roomlect
116993,60,31,151,201,25,45,beer,2budwiser,roomlect
117228,60,30,151,199,25,45,beer,2budwiser,roomlect
117455,60,31,150,197,25,45,beer,2budwiser,roomlect
117685,60,31,151,196,25,45,beer,2budwiser,roomlect
117918,60,31,151,196,25,45,beer,2budwiser,roomlect
118148,59,30,150,197,25,45,beer,2budwiser,roomlect
118382,60,30,150,199,25,45,beer,2budwiser,roomlect
118612,60,31,151,203,25,45,beer,2budwiser,roomlect
118844,59,30,151,205,25,45,beer,2budwiser,roomlect
119073,60,31,150,208,25,45,beer,2budwiser,roomlect
119303,59,31,150,213,25,45,beer,2budwiser,roomlect
119540,60,31,151,215,25,45,beer,2budwiser,roomlect
119772,59,31,150,219,25,45,beer,2budwiser,roomlect
119999,60,31,151,223,25,45,beer,2budwiser,roomlect
120228,60,31,151,226,25,45,beer,2budwiser,roomlect
120465,60,31,151,231,25,45,beer,2budwiser,roomlect
120695,59,31,151,234,25,44,beer,2budwiser,roomlect
120925,60,31,151,238,25,44,beer,2budwiser,roomlect
121158,60,30,152,242,25,44,beer,2budwiser,roomlect
121387,60,31,151,246,25,44,beer,2budwiser,roomlect
121619,59,30,152,248,25,44,beer,2budwiser,roomlect
121850,60,30,151,253,25,45,beer,2budwiser,roomlect
122084,60,31,152,257,25,45,beer,2budwiser,roomlect
122313,60,31,152,259,25,45,beer,2budwiser,roomlect
122543,59,31,152,261,25,45,beer,2budwiser,roomlect
122776,60,31,152,265,25,45,beer,2budwiser,roomlect
123009,60,31,152,266,25,45,beer,2budwiser,roomlect
123239,60,31,152,267,25,45,beer,2budwiser,roomlect
123468,60,32,152,269,25,45,beer,2budwiser,roomlect
123701,60,31,152,271,25,45,beer,2budwiser,roomlect
123931,60,31,152,272,25,45,beer,2budwiser,roomlect
124164,60,31,153,273,25,45,beer,2budwiser,roomlect
124396,60,31,153,274,25,45,beer,2budwiser,roomlect
124627,60,31,152,274,25,45,beer,2budwiser,roomlect
124858,61,31,152,275,25,45,beer,2budwiser,roomlect
125086,60,31,152,277,25,45,beer,2budwiser,roomlect
125323,60,30,153,279,25,45,beer,2budwiser,roomlect
125553,61,31,153,280,25,45,beer,2budwiser,roomlect
125782,60,31,153,280,25,45,beer,2budwiser,roomlect
126016,61,31,153,281,25,45,beer,2budwiser,roomlect
126245,60,32,153,282,25,45,beer,2budwiser,roomlect
126478,61,32,152,282,25,45,beer,2budwiser,roomlect
126708,60,30,152,281,25,45,beer,2budwiser,roomlect
126941,60,31,153,281,25,45,beer,2budwiser,roomlect
127171,60,31,153,283,25,45,beer,2budwiser,roomlect
127401,61,31,152,282,25,45,beer,2budwiser,roomlect
127634,61,31,152,282,25,45,beer,2budwiser,roomlect
127867,61,31,152,280,25,45,beer,2budwiser,roomlect
128096,60,31,152,280,25,45,beer,2budwiser,roomlect
128329,60,31,153,280,25,45,beer,2budwiser,roomlect
128559,61,32,152,278,25,45,beer,2budwiser,roomlect
128792,60,31,153,278,25,45,beer,2budwiser,roomlect
129022,61,31,152,277,25,45,beer,2budwiser,roomlect
129251,60,32,153,275,25,45,beer,2budwiser,roomlect
129485,60,32,152,274,25,45,beer,2budwiser,roomlect
129714,60,31,152,274,25,45,beer,2budwiser,roomlect
129948,60,31,152,273,25,45,beer,2budwiser,roomlect
130183,59,31,152,272,25,45,beer,2budwiser,roomlect
130410,59,31,152,272,25,45,beer,2budwiser,roomlect
130640,60,31,152,270,25,45,beer,2budwiser,roomlect
130869,60,31,152,270,25,45,beer,2budwiser,roomlect
131107,59,32,152,270,25,45,beer,2budwiser,roomlect
131336,60,32,152,269,25,45,beer,2budwiser,roomlect
131566,60,31,152,269,25,45,beer,2budwiser,roomlect
131799,60,32,152,268,25,45,beer,2budwiser,roomlect
132028,60,32,152,269,25,45,beer,2budwiser,roomlect
132262,60,31,151,267,25,45,beer,2budwiser,roomlect
132491,59,31,152,268,25,45,beer,2budwiser,roomlect
132724,60,31,152,267,25,45,beer,2budwiser,roomlect
132954,60,31,152,268,25,45,beer,2budwiser,roomlect
133183,60,31,152,267,25,45,beer,2budwiser,roomlect
133417,59,32,153,266,25,45,beer,2budwiser,roomlect
133650,60,32,152,268,25,45,beer,2budwiser,roomlect
133880,59,32,152,267,25,45,beer,2budwiser,roomlect
134109,59,31,152,267,25,45,beer,2budwiser,roomlect
134342,59,31,152,269,25,45,beer,2budwiser,roomlect
134576,60,31,153,268,25,45,beer,2budwiser,roomlect
134805,59,32,152,269,25,45,beer,2budwiser,roomlect
135035,60,32,152,269,25,45,beer,2budwiser,roomlect
135268,60,31,152,270,25,45,beer,2budwiser,roomlect
135497,60,31,152,271,25,45,beer,2budwiser,roomlect
135731,59,32,153,273,25,45,beer,2budwiser,roomlect
135964,60,32,152,274,25,45,beer,2budwiser,roomlect
136194,60,32,153,274,25,45,beer,2budwiser,roomlect
136423,60,31,153,275,25,45,beer,2budwiser,roomlect
136653,59,32,153,276,25,45,beer,2budwiser,roomlect
136890,60,32,152,277,25,45,beer,2budwiser,roomlect
137119,60,32,153,279,25,45,beer,2budwiser,roomlect
137351,60,31,153,280,25,45,beer,2budwiser,roomlect
137582,60,32,153,280,25,45,beer,2budwiser,roomlect
137811,60,31,153,280,25,45,beer,2budwiser,roomlect
138045,60,31,153,282,25,45,beer,2budwiser,roomlect
138274,60,31,152,284,25,45,beer,2budwiser,roomlect
138508,60,32,153,283,25,45,beer,2budwiser,roomlect
138737,60,32,154,284,25,45,beer,2budwiser,roomlect
138967,61,32,153,286,25,45,beer,2budwiser,roomlect
139201,60,31,153,286,25,45,beer,2budwiser,roomlect
139433,60,32,154,288,25,45,beer,2budwiser,roomlect
139663,60,32,153,288,25,45,beer,2budwiser,roomlect
139892,60,31,153,289,25,45,beer,2budwiser,roomlect
140125,60,32,153,289,25,45,beer,2budwiser,roomlect
140359,60,31,153,290,25,45,beer,2budwiser,roomlect
140588,60,32,153,291,25,45,beer,2budwiser,roomlect
140822,61,31,154,292,25,45,beer,2budwiser,roomlect
141051,60,32,154,291,25,45,beer,2budwiser,roomlect
141280,60,31,153,291,25,45,beer,2budwiser,roomlect
3876,42,26,120,255,24,47,beer,3weissbier,roomlect
4106,43,26,121,254,24,47,beer,3weissbier,roomlect
4340,44,26,122,252,24,47,beer,3weissbier,roomlect
4569,43,27,121,251,24,47,beer,3weissbier,roomlect
4799,43,26,121,250,24,47,beer,3weissbier,roomlect
5031,44,27,121,249,24,48,beer,3weissbier,roomlect
5261,43,26,121,249,24,48,beer,3weissbier,roomlect
5494,43,26,122,247,24,48,beer,3weissbier,roomlect
5723,44,27,122,246,24,48,beer,3weissbier,roomlect
5953,43,26,122,246,24,48,beer,3weissbier,roomlect
6190,44,26,122,246,24,48,beer,3weissbier,roomlect
6420,44,26,123,246,24,48,beer,3weissbier,roomlect
6649,44,27,122,246,24,48,beer,3weissbier,roomlect
6878,43,26,122,247,24,48,beer,3weissbier,roomlect
7112,45,27,123,248,24,48,beer,3weissbier,roomlect
7345,44,27,123,249,24,49,beer,3weissbier,roomlect
7575,43,26,123,250,24,49,beer,3weissbier,roomlect
7808,45,27,123,253,24,49,beer,3weissbier,roomlect
8037,44,26,123,257,24,49,beer,3weissbier,roomlect
8267,46,26,123,260,24,49,beer,3weissbier,roomlect
8500,45,27,124,265,24,49,beer,3weissbier,roomlect
8734,44,27,125,269,24,49,beer,3weissbier,roomlect
8963,45,26,125,272,24,49,beer,3weissbier,roomlect
9193,45,26,125,275,24,49,beer,3weissbier,roomlect
9426,46,27,125,279,24,49,beer,3weissbier,roomlect
9659,46,27,125,282,24,50,beer,3weissbier,roomlect
9889,46,26,124,284,24,50,beer,3weissbier,roomlect
10118,46,27,124,286,24,50,beer,3weissbier,roomlect
10351,46,27,125,289,24,50,beer,3weissbier,roomlect
10581,46,27,126,290,24,50,beer,3weissbier,roomlect
10814,46,26,126,291,24,50,beer,3weissbier,roomlect
11044,46,27,126,290,24,50,beer,3weissbier,roomlect
11277,46,27,126,289,24,50,beer,3weissbier,roomlect
11506,47,27,126,291,24,50,beer,3weissbier,roomlect
11736,47,27,126,290,24,50,beer,3weissbier,roomlect
11970,46,27,127,291,24,51,beer,3weissbier,roomlect
12203,47,27,127,292,24,51,beer,3weissbier,roomlect
12432,47,27,127,294,24,51,beer,3weissbier,roomlect
12662,48,27,128,296,24,51,beer,3weissbier,roomlect
12895,48,27,127,298,24,51,beer,3weissbier,roomlect
13128,48,27,127,301,24,51,beer,3weissbier,roomlect
13358,48,27,128,302,24,51,beer,3weissbier,roomlect
13587,48,26,128,306,24,51,beer,3weissbier,roomlect
13821,48,26,128,310,24,51,beer,3weissbier,roomlect
14050,48,27,128,311,24,51,beer,3weissbier,roomlect
14283,48,27,128,315,24,51,beer,3weissbier,roomlect
14517,48,27,128,316,24,51,beer,3weissbier,roomlect
14746,49,27,128,314,24,51,beer,3weissbier,roomlect
14976,49,27,128,312,24,51,beer,3weissbier,roomlect
15205,49,27,128,309,24,51,beer,3weissbier,roomlect
15442,48,27,128,305,24,51,beer,3weissbier,roomlect
15672,49,27,128,299,24,51,beer,3weissbier,roomlect
15901,48,27,128,295,24,51,beer,3weissbier,roomlect
16135,49,27,127,292,24,51,beer,3weissbier,roomlect
16364,49,27,128,289,24,51,beer,3weissbier,roomlect
16597,48,28,127,285,24,51,beer,3weissbier,roomlect
16827,48,28,127,281,24,51,beer,3weissbier,roomlect
17060,49,27,127,280,24,51,beer,3weissbier,roomlect
17290,49,27,128,277,24,51,beer,3weissbier,roomlect
17522,49,27,127,275,24,51,beer,3weissbier,roomlect
17753,48,27,127,272,24,50,beer,3weissbier,roomlect
17986,49,28,127,271,24,50,beer,3weissbier,roomlect
18215,49,27,127,269,24,50,beer,3weissbier,roomlect
18445,49,27,127,266,24,50,beer,3weissbier,roomlect
18678,49,27,127,265,24,50,beer,3weissbier,roomlect
18912,49,28,127,262,24,50,beer,3weissbier,roomlect
19141,49,27,126,259,24,50,beer,3weissbier,roomlect
19370,48,27,127,258,24,50,beer,3weissbier,roomlect
19604,50,27,126,258,24,50,beer,3weissbier,roomlect
19836,49,27,127,261,24,50,beer,3weissbier,roomlect
20067,49,28,128,266,24,50,beer,3weissbier,roomlect
